年份,科目,地区,高考模式,改革起始年,卷别性质,范围,卷型,状态,来源文件,建议Repo路径,文件数
2026,物理,辽宁,新高考,2021,地方/区域卷,local,辽宁卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\黑吉辽蒙卷\物理\2026年黑吉辽蒙物理卷高考真题.pdf,papers/2026/物理/辽宁/辽宁卷/2026_物理_辽宁_辽宁卷_原卷.pdf,3
2026,物理,吉林,新高考,2024,地方/区域卷,local,吉林卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\黑吉辽蒙卷\物理\2026年黑吉辽蒙物理卷高考真题.pdf,papers/2026/物理/吉林/吉林卷/2026_物理_吉林_吉林卷_原卷.pdf,3
2026,物理,黑龙江,新高考,2024,地方/区域卷,local,黑龙江卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\黑吉辽蒙卷\物理\2026年黑吉辽蒙物理卷高考真题.pdf,papers/2026/物理/黑龙江/黑龙江卷/2026_物理_黑龙江_黑龙江卷_原卷.pdf,3
2026,物理,上海,新高考,2017,,missing,,missing,,,0
2026,物理,江苏,新高考,2021,地方/区域卷,local,江苏卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\江苏卷\物理\2026年江苏物理高考真题.pdf,papers/2026/物理/江苏/江苏卷/2026_物理_江苏_江苏卷_原卷.pdf,3
2026,物理,浙江,新高考,2017,地方/区域卷,local,浙江卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\浙江卷\物理\2026年高考物理真题和答案 .rar,papers/2026/物理/浙江/浙江卷/2026_物理_浙江_浙江卷_placeholder.rar,1
2026,物理,安徽,新高考,2024,地方/区域卷,local,安徽卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\安徽卷\物理\2026安徽高考物理真题答案（回忆版）.png,papers/2026/物理/安徽/安徽卷/2026_物理_安徽_安徽卷_原卷.png,2
2026,物理,福建,新高考,2021,地方/区域卷,local,福建卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\福建卷\物理\2026福建高考物理真题答案（回忆版）.jpeg,papers/2026/物理/福建/福建卷/2026_物理_福建_福建卷_原卷.jpeg,2
2026,物理,江西,新高考,2024,地方/区域卷,local,江西卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\江西卷\物理\2026江西高考物理真题答案（回忆版）.jpg,papers/2026/物理/江西/江西卷/2026_物理_江西_江西卷_原卷.jpg,2
2026,物理,山东,新高考,2020,地方/区域卷,local,山东卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\山东卷\物理\山东省高考物理真题试卷.pdf,papers/2026/物理/山东/山东卷/2026_物理_山东_山东卷_原卷.pdf,2
2026,物理,河南,新高考,2025,地方/区域卷,local,河南卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\河南卷\物理\26年河南省高考物理真题试卷及答案解析.pdf,papers/2026/物理/河南/河南卷/2026_物理_河南_河南卷_原卷.pdf,1
2026,物理,湖北,新高考,2021,地方/区域卷,local,湖北卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\湖北卷\物理\湖北省高考物理卷.pdf,papers/2026/物理/湖北/湖北卷/2026_物理_湖北_湖北卷_原卷.pdf,3
2026,物理,湖南,新高考,2021,地方/区域卷,local,湖南卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\湖南卷\物理\2026年湖南物理卷高考真题及答案解析.pdf,papers/2026/物理/湖南/湖南卷/2026_物理_湖南_湖南卷_原卷.pdf,2
2026,物理,广东,新高考,2021,地方/区域卷,local,广东卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\广东卷\物理\广东省高考物理真题试卷.pdf,papers/2026/物理/广东/广东卷/2026_物理_广东_广东卷_原卷.pdf,2
2026,物理,广西,新高考,2024,地方/区域卷,local,广西卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\广西卷\物理\2026年高考物理真题和答案 .rar,papers/2026/物理/广西/广西卷/2026_物理_广西_广西卷_placeholder.rar,1
2026,物理,海南,新高考,2020,地方/区域卷,local,海南卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\海南卷\物理\2026年高考物理真题和答案 .rar,papers/2026/物理/海南/海南卷/2026_物理_海南_海南卷_placeholder.rar,1
2026,物理,重庆,新高考,2021,地方/区域卷,local,重庆卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\重庆卷\物理\2026年高考物理真题和答案 .rar,papers/2026/物理/重庆/重庆卷/2026_物理_重庆_重庆卷_placeholder.rar,1
2026,物理,四川,新高考,2025,地方/区域卷,local,四川卷,present_local,H:\New folder\高考六科整理\物理\2026_四川卷\2026年四川省高考物理真题试卷.pdf,papers/2026/物理/四川/四川卷/2026_物理_四川_四川卷_原卷.pdf,5
2026,物理,贵州,新高考,2024,地方/区域卷,local,贵州卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\贵州卷\物理\贵州省高考物理真题及答案解析.pdf,papers/2026/物理/贵州/贵州卷/2026_物理_贵州_贵州卷_原卷.pdf,2
2026,物理,云南,新高考,2025,地方/区域卷,local,云南卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\云南卷\物理\2026年云南物理卷高考真题及答案解析.pdf,papers/2026/物理/云南/云南卷/2026_物理_云南_云南卷_原卷.pdf,2
2026,物理,西藏,老高考,,,missing,,missing,,,0
2026,物理,陕西,新高考,2025,地方/区域卷,local,陕西卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\陕晋宁青卷\物理\2026年高考（陕晋宁青卷）高考物理真题.pdf,papers/2026/物理/陕西/陕西卷/2026_物理_陕西_陕西卷_原卷.pdf,1
2026,物理,甘肃,新高考,2024,地方/区域卷,local,甘肃卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\甘肃卷\物理\2026甘肃高考物理真题（回忆版）.png,papers/2026/物理/甘肃/甘肃卷/2026_物理_甘肃_甘肃卷_原卷.png,2
2026,物理,青海,新高考,2025,地方/区域卷,local,青海卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\陕晋宁青卷\物理\2026年高考（陕晋宁青卷）高考物理真题.pdf,papers/2026/物理/青海/青海卷/2026_物理_青海_青海卷_原卷.pdf,1
2026,物理,宁夏,新高考,2025,地方/区域卷,local,宁夏卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\陕晋宁青卷\物理\2026年高考（陕晋宁青卷）高考物理真题.pdf,papers/2026/物理/宁夏/宁夏卷/2026_物理_宁夏_宁夏卷_原卷.pdf,1
2026,物理,新疆,老高考,,,missing,,missing,,,0
2026,化学,北京,新高考,2020,地方/区域卷,local,北京卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\北京卷\化学\2026年高考化学试题和答案.rar,papers/2026/化学/北京/北京卷/2026_化学_北京_北京卷_placeholder.rar,1
2026,化学,天津,新高考,2020,地方/区域卷,local,天津卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\天津卷\化学\2026年高考化学试题和答案.rar,papers/2026/化学/天津/天津卷/2026_化学_天津_天津卷_placeholder.rar,1
2026,化学,河北,新高考,2021,地方/区域卷,local,河北卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\河北卷\化学\2026年河北省高考化学试卷及答案解析（完整版）.pdf,papers/2026/化学/河北/河北卷/2026_化学_河北_河北卷_原卷.pdf,2
2026,化学,山西,新高考,2025,地方/区域卷,local,陕西卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\陕晋宁青卷\化学\2026年陕西省中考化学真题及答案解析.pdf,papers/2026/化学/山西/陕西卷/2026_化学_山西_陕西卷_原卷.pdf,2
2026,化学,内蒙古,新高考,2025,地方/区域卷,local,内蒙古卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\黑吉辽蒙卷\化学\2026年高考黑吉辽蒙卷化学高考真题（答案版）.pdf,papers/2026/化学/内蒙古/内蒙古卷/2026_化学_内蒙古_内蒙古卷_原卷.pdf,2
2026,化学,辽宁,新高考,2021,地方/区域卷,local,辽宁卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\黑吉辽蒙卷\化学\2026年高考黑吉辽蒙卷化学高考真题（答案版）.pdf,papers/2026/化学/辽宁/辽宁卷/2026_化学_辽宁_辽宁卷_原卷.pdf,2
2026,化学,吉林,新高考,2024,地方/区域卷,local,吉林卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\黑吉辽蒙卷\化学\2026年高考黑吉辽蒙卷化学高考真题（答案版）.pdf,papers/2026/化学/吉林/吉林卷/2026_化学_吉林_吉林卷_原卷.pdf,2
2026,化学,黑龙江,新高考,2024,地方/区域卷,local,黑龙江卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\黑吉辽蒙卷\化学\2026年高考黑吉辽蒙卷化学高考真题（答案版）.pdf,papers/2026/化学/黑龙江/黑龙江卷/2026_化学_黑龙江_黑龙江卷_原卷.pdf,2
2026,化学,上海,新高考,2017,,missing,,missing,,,0
2026,化学,江苏,新高考,2021,地方/区域卷,local,江苏卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\江苏卷\化学\江苏省高考化学（考生回忆版）.pdf,papers/2026/化学/江苏/江苏卷/2026_化学_江苏_江苏卷_原卷.pdf,2
2026,化学,浙江,新高考,2017,地方/区域卷,local,浙江卷,present_local,H:\New folder\高考六科整理\化学\2026_浙江卷\_2026年6月浙江选考化学试卷考生回忆版.pdf,papers/2026/化学/浙江/浙江卷/2026_化学_浙江_浙江卷_原卷.pdf,3
2026,化学,安徽,新高考,2024,地方/区域卷,local,安徽卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\安徽卷\化学\2026年高考化学试题和答案.rar,papers/2026/化学/安徽/安徽卷/2026_化学_安徽_安徽卷_placeholder.rar,1
2026,化学,福建,新高考,2021,地方/区域卷,local,福建卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\福建卷\化学\2026福建高考化学真题答案（回忆版）.png,papers/2026/化学/福建/福建卷/2026_化学_福建_福建卷_原卷.png,2
2026,化学,江西,新高考,2024,地方/区域卷,local,江西卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\江西卷\化学\2026年高考化学试题和答案.rar,papers/2026/化学/江西/江西卷/2026_化学_江西_江西卷_placeholder.rar,1
2026,化学,山东,新高考,2020,地方/区域卷,local,山东卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\山东卷\化学\2026年高考化学试题和答案.rar,papers/2026/化学/山东/山东卷/2026_化学_山东_山东卷_placeholder.rar,1
2026,化学,河南,新高考,2025,地方/区域卷,local,河南卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\河南卷\化学\2026年河南化学卷高考真题.pdf,papers/2026/化学/河南/河南卷/2026_化学_河南_河南卷_原卷.pdf,2
2026,化学,湖北,新高考,2021,地方/区域卷,local,湖北卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\湖北卷\化学\2026年高考化学试题和答案.rar,papers/2026/化学/湖北/湖北卷/2026_化学_湖北_湖北卷_placeholder.rar,1
2026,化学,湖南,新高考,2021,地方/区域卷,local,湖南卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\湖南卷\化学\湖南省_化学真题.pdf,papers/2026/化学/湖南/湖南卷/2026_化学_湖南_湖南卷_原卷.pdf,2
2026,化学,广东,新高考,2021,地方/区域卷,local,广东卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\广东卷\化学\广东省高考化学真题试卷.pdf,papers/2026/化学/广东/广东卷/2026_化学_广东_广东卷_原卷.pdf,2
2026,化学,广西,新高考,2024,地方/区域卷,local,广西卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\广西卷\化学\2026年高考化学试题和答案.rar,papers/2026/化学/广西/广西卷/2026_化学_广西_广西卷_placeholder.rar,1
2026,化学,海南,新高考,2020,地方/区域卷,local,海南卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\海南卷\化学\2026年高考化学试题和答案.rar,papers/2026/化学/海南/海南卷/2026_化学_海南_海南卷_placeholder.rar,1
2026,化学,重庆,新高考,2021,地方/区域卷,local,重庆卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\重庆卷\化学\2026年高考化学试题和答案.rar,papers/2026/化学/重庆/重庆卷/2026_化学_重庆_重庆卷_placeholder.rar,1
2026,化学,四川,新高考,2025,地方/区域卷,local,四川卷,present_local,H:\New folder\高考六科整理\化学\2026_四川卷\2026四川化学_原卷.pdf,papers/2026/化学/四川/四川卷/2026_化学_四川_四川卷_原卷.pdf,3
2026,化学,贵州,新高考,2024,地方/区域卷,local,贵州卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\贵州卷\化学\2026年普通高中学业水平选择性考（化学真题及答案解析）.pdf,papers/2026/化学/贵州/贵州卷/2026_化学_贵州_贵州卷_原卷.pdf,2
2026,化学,云南,新高考,2025,地方/区域卷,local,云南卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\云南卷\化学\2026年云南化学卷高考真题及答案解析.pdf,papers/2026/化学/云南/云南卷/2026_化学_云南_云南卷_原卷.pdf,4
2026,化学,西藏,老高考,,,missing,,missing,,,0
2026,化学,陕西,新高考,2025,地方/区域卷,local,陕西卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\陕晋宁青卷\化学\2026年陕西省中考化学真题及答案解析.pdf,papers/2026/化学/陕西/陕西卷/2026_化学_陕西_陕西卷_原卷.pdf,2
2026,化学,甘肃,新高考,2024,地方/区域卷,local,甘肃卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\甘肃卷\化学\2026年高考化学试题和答案.rar,papers/2026/化学/甘肃/甘肃卷/2026_化学_甘肃_甘肃卷_placeholder.rar,1
2026,化学,青海,新高考,2025,地方/区域卷,local,陕西卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\陕晋宁青卷\化学\2026年陕西省中考化学真题及答案解析.pdf,papers/2026/化学/青海/陕西卷/2026_化学_青海_陕西卷_原卷.pdf,2
2026,化学,宁夏,新高考,2025,地方/区域卷,local,陕西卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\陕晋宁青卷\化学\2026年陕西省中考化学真题及答案解析.pdf,papers/2026/化学/宁夏/陕西卷/2026_化学_宁夏_陕西卷_原卷.pdf,2
2026,化学,新疆,老高考,,,missing,,missing,,,0
2026,生物,北京,新高考,2020,地方/区域卷,local,北京卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\北京卷\生物\2026年高考生物试题和答案.rar,papers/2026/生物/北京/北京卷/2026_生物_北京_北京卷_placeholder.rar,1
2026,生物,天津,新高考,2020,地方/区域卷,local,天津卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\天津卷\生物\2026年高考生物试题和答案.rar,papers/2026/生物/天津/天津卷/2026_生物_天津_天津卷_placeholder.rar,1
2026,生物,河北,新高考,2021,地方/区域卷,local,河北卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\河北卷\生物\河北省高考生物.pdf,papers/2026/生物/河北/河北卷/2026_生物_河北_河北卷_原卷.pdf,2
2026,生物,山西,新高考,2025,地方/区域卷,local,山西卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\陕晋宁青卷\生物\2026年陕晋青宁生物卷高考真题.pdf,papers/2026/生物/山西/山西卷/2026_生物_山西_山西卷_原卷.pdf,2
2026,生物,内蒙古,新高考,2025,地方/区域卷,local,内蒙古卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\黑吉辽蒙卷\生物\26年高考（黑吉辽蒙卷）生物学试卷真题.pdf,papers/2026/生物/内蒙古/内蒙古卷/2026_生物_内蒙古_内蒙古卷_原卷.pdf,2
2026,生物,辽宁,新高考,2021,地方/区域卷,local,辽宁卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\黑吉辽蒙卷\生物\26年高考（黑吉辽蒙卷）生物学试卷真题.pdf,papers/2026/生物/辽宁/辽宁卷/2026_生物_辽宁_辽宁卷_原卷.pdf,2
2026,生物,吉林,新高考,2024,地方/区域卷,local,吉林卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\黑吉辽蒙卷\生物\26年高考（黑吉辽蒙卷）生物学试卷真题.pdf,papers/2026/生物/吉林/吉林卷/2026_生物_吉林_吉林卷_原卷.pdf,2
2026,生物,黑龙江,新高考,2024,地方/区域卷,local,黑龙江卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\黑吉辽蒙卷\生物\26年高考（黑吉辽蒙卷）生物学试卷真题.pdf,papers/2026/生物/黑龙江/黑龙江卷/2026_生物_黑龙江_黑龙江卷_原卷.pdf,2
2026,生物,上海,新高考,2017,,missing,,missing,,,0
2026,生物,江苏,新高考,2021,地方/区域卷,local,江苏卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\江苏卷\生物\2026年高考生物试题和答案.rar,papers/2026/生物/江苏/江苏卷/2026_生物_江苏_江苏卷_placeholder.rar,1
2026,生物,浙江,新高考,2017,地方/区域卷,local,浙江卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\浙江卷\生物\2026年高考生物试题和答案.rar,papers/2026/生物/浙江/浙江卷/2026_生物_浙江_浙江卷_placeholder.rar,1
2026,生物,安徽,新高考,2024,地方/区域卷,local,安徽卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\安徽卷\生物\2026年安徽生物卷高考真题答案及解析.pdf,papers/2026/生物/安徽/安徽卷/2026_生物_安徽_安徽卷_原卷.pdf,2
2026,生物,福建,新高考,2021,全国卷,common,新高考I卷,present_common,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\福建卷\生物\2026福建高考（新高考Ⅰ卷）生物回忆版试题_auto_aD4Lz1oD_试卷.pdf,papers/2026/生物/全国/新高考I卷/2026_生物_福建_新高考I卷_原卷.pdf,2
2026,生物,江西,新高考,2024,地方/区域卷,local,江西卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\江西卷\生物\2026年江西省高考生物学真题试卷.pdf,papers/2026/生物/江西/江西卷/2026_生物_江西_江西卷_原卷.pdf,2
2026,生物,山东,新高考,2020,地方/区域卷,local,山东卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\山东卷\生物\山东省高考生物真题试卷.pdf,papers/2026/生物/山东/山东卷/2026_生物_山东_山东卷_原卷.pdf,2
2026,生物,河南,新高考,2025,地方/区域卷,local,河南卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\河南卷\生物\2026年河南省高考生物学真题试卷.pdf,papers/2026/生物/河南/河南卷/2026_生物_河南_河南卷_原卷.pdf,2
2026,生物,湖北,新高考,2021,地方/区域卷,local,湖北卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\湖北卷\生物\2026年湖北省高考生物学真题试卷.pdf,papers/2026/生物/湖北/湖北卷/2026_生物_湖北_湖北卷_原卷.pdf,2
2026,生物,湖南,新高考,2021,地方/区域卷,local,湖南卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\湖南卷\生物\2026年湖南省高考生生物学.pdf,papers/2026/生物/湖南/湖南卷/2026_生物_湖南_湖南卷_原卷.pdf,2
2026,生物,广东,新高考,2021,地方/区域卷,local,广东卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\广东卷\生物\2026年广东省高考生物学试卷真题（原卷版）.pdf,papers/2026/生物/广东/广东卷/2026_生物_广东_广东卷_原卷.pdf,2
2026,生物,广西,新高考,2024,地方/区域卷,local,广西卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\广西卷\生物\2026年高考生物试题和答案.rar,papers/2026/生物/广西/广西卷/2026_生物_广西_广西卷_placeholder.rar,1
2026,生物,海南,新高考,2020,地方/区域卷,local,海南卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\海南卷\生物\2026年高考生物试题和答案.rar,papers/2026/生物/海南/海南卷/2026_生物_海南_海南卷_placeholder.rar,1
2026,生物,重庆,新高考,2021,地方/区域卷,local,重庆卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\重庆卷\生物\2026年高考生物试题和答案.rar,papers/2026/生物/重庆/重庆卷/2026_生物_重庆_重庆卷_placeholder.rar,1
2026,生物,四川,新高考,2025,地方/区域卷,local,四川卷,present_local,H:\New folder\高考六科整理\生物\2026_四川卷\2026年四川省高考生物学试卷真题（完整版）.pdf,papers/2026/生物/四川/四川卷/2026_生物_四川_四川卷_原卷.pdf,3
2026,生物,贵州,新高考,2024,地方/区域卷,local,贵州卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\贵州卷\生物\贵州省高考生物学真题试卷.pdf,papers/2026/生物/贵州/贵州卷/2026_生物_贵州_贵州卷_原卷.pdf,2
2026,生物,云南,新高考,2025,地方/区域卷,local,云南卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\云南卷\生物\2026年云南生物卷高考真题.pdf,papers/2026/生物/云南/云南卷/2026_生物_云南_云南卷_原卷.pdf,2
2026,生物,西藏,老高考,,,missing,,missing,,,0
2026,生物,陕西,新高考,2025,地方/区域卷,local,陕西卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\陕晋宁青卷\生物\2026年陕晋青宁生物卷高考真题.pdf,papers/2026/生物/陕西/陕西卷/2026_生物_陕西_陕西卷_原卷.pdf,2
2026,生物,甘肃,新高考,2024,地方/区域卷,local,甘肃卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\甘肃卷\生物\2026年高考生物试题和答案.rar,papers/2026/生物/甘肃/甘肃卷/2026_生物_甘肃_甘肃卷_placeholder.rar,1
2026,生物,青海,新高考,2025,地方/区域卷,local,青海卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\陕晋宁青卷\生物\2026年陕晋青宁生物卷高考真题.pdf,papers/2026/生物/青海/青海卷/2026_生物_青海_青海卷_原卷.pdf,2
2026,生物,宁夏,新高考,2025,地方/区域卷,local,宁夏卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\陕晋宁青卷\生物\2026年陕晋青宁生物卷高考真题.pdf,papers/2026/生物/宁夏/宁夏卷/2026_生物_宁夏_宁夏卷_原卷.pdf,2
2026,生物,新疆,老高考,,,missing,,missing,,,0
2026,政治,北京,新高考,2020,地方/区域卷,local,北京卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\北京卷\政治\2026北京高考政治回忆版试题_auto_yw0e7R5g_试卷.pdf,papers/2026/政治/北京/北京卷/2026_政治_北京_北京卷_原卷.pdf,2
2026,政治,天津,新高考,2020,地方/区域卷,local,天津卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\天津卷\政治\2026年高考政治试题和答案.rar,papers/2026/政治/天津/天津卷/2026_政治_天津_天津卷_placeholder.rar,1
2026,政治,河北,新高考,2021,地方/区域卷,local,河北卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\河北卷\政治\2026年河北省高考政治真题试卷.pdf,papers/2026/政治/河北/河北卷/2026_政治_河北_河北卷_原卷.pdf,2
2026,政治,山西,新高考,2025,地方/区域卷,local,陕西卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\陕晋宁青卷\政治\陕西省2026年普通高中政治试卷真题.pdf,papers/2026/政治/山西/陕西卷/2026_政治_山西_陕西卷_原卷.pdf,2
2026,政治,内蒙古,新高考,2025,地方/区域卷,local,内蒙古卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\黑吉辽蒙卷\政治\2026年高考政治试题和答案.rar,papers/2026/政治/内蒙古/内蒙古卷/2026_政治_内蒙古_内蒙古卷_placeholder.rar,1
2026,政治,辽宁,新高考,2021,地方/区域卷,local,辽宁卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\黑吉辽蒙卷\政治\2026年高考政治试题和答案.rar,papers/2026/政治/辽宁/辽宁卷/2026_政治_辽宁_辽宁卷_placeholder.rar,1
2026,政治,吉林,新高考,2024,地方/区域卷,local,吉林卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\黑吉辽蒙卷\政治\2026年高考政治试题和答案.rar,papers/2026/政治/吉林/吉林卷/2026_政治_吉林_吉林卷_placeholder.rar,1
2026,政治,黑龙江,新高考,2024,地方/区域卷,local,黑龙江卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\黑吉辽蒙卷\政治\2026年高考政治试题和答案.rar,papers/2026/政治/黑龙江/黑龙江卷/2026_政治_黑龙江_黑龙江卷_placeholder.rar,1
2026,政治,上海,新高考,2017,,missing,,missing,,,0
2026,政治,江苏,新高考,2021,地方/区域卷,local,江苏卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\江苏卷\政治\2026年高考政治试题和答案.rar,papers/2026/政治/江苏/江苏卷/2026_政治_江苏_江苏卷_placeholder.rar,1
2026,政治,浙江,新高考,2017,地方/区域卷,local,浙江卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\浙江卷\政治\2026年高考政治试题和答案.rar,papers/2026/政治/浙江/浙江卷/2026_政治_浙江_浙江卷_placeholder.rar,1
2026,政治,安徽,新高考,2024,地方/区域卷,local,安徽卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\安徽卷\政治\2026年高考政治试题和答案.rar,papers/2026/政治/安徽/安徽卷/2026_政治_安徽_安徽卷_placeholder.rar,1
2026,政治,福建,新高考,2021,地方/区域卷,local,福建卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\福建卷\政治\2026福建高考政治真题答案（回忆版）.png,papers/2026/政治/福建/福建卷/2026_政治_福建_福建卷_原卷.png,2
2026,政治,江西,新高考,2024,地方/区域卷,local,江西卷,placeholder,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\江西卷\政治\2026年高考政治试题和答案.rar,papers/2026/政治/江西/江西卷/2026_政治_江西_江西卷_placeholder.rar,1
2026,政治,山东,新高考,2020,地方/区域卷,local,山东卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\山东卷\政治\26年山东省高考政治真题试卷.pdf,papers/2026/政治/山东/山东卷/2026_政治_山东_山东卷_原卷.pdf,2
2026,政治,河南,新高考,2025,地方/区域卷,local,河南卷,present_local,H:\New folder\2026高考真题+答案\2026年高考真题答案（按省份分类）\河南卷\政治\2026年河南省高考政治试卷真题.pdf,papers/2026/政治/河南/河南卷/2026_政治_河南_河南卷_原卷.pdf,2
