年份,科目,地区,高考模式,改革起始年,卷别性质,范围,卷型,状态,试卷路径,Markdown路径,听力路径,OCR方式,识别页数
2015,英语,云南,老高考,2025,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/英语/全国/新课标全国Ⅱ卷/2015_英语_新课标全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2015/英语/全国/新课标全国Ⅱ卷/2015_英语_新课标全国Ⅱ卷_OCR与考点.md),[打开听力](../../papers/2015/英语/全国/新课标全国Ⅱ卷/2015_英语_新课标全国Ⅱ卷_听力.mp3),pypdf,13
2015,英语,西藏,老高考,,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/英语/全国/新课标全国Ⅱ卷/2015_英语_新课标全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2015/英语/全国/新课标全国Ⅱ卷/2015_英语_新课标全国Ⅱ卷_OCR与考点.md),[打开听力](../../papers/2015/英语/全国/新课标全国Ⅱ卷/2015_英语_新课标全国Ⅱ卷_听力.mp3),pypdf,13
2015,英语,陕西,老高考,2025,地方/区域卷,local,陕西卷,done,[打开试卷](../../papers/2015/英语/陕西/陕西卷/2015_英语_陕西卷_原卷.pdf),[打开Markdown](../../papers/2015/英语/陕西/陕西卷/2015_英语_陕西卷_OCR与考点.md),,pypdf,10
2015,英语,甘肃,老高考,2024,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/英语/全国/新课标全国Ⅱ卷/2015_英语_新课标全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2015/英语/全国/新课标全国Ⅱ卷/2015_英语_新课标全国Ⅱ卷_OCR与考点.md),[打开听力](../../papers/2015/英语/全国/新课标全国Ⅱ卷/2015_英语_新课标全国Ⅱ卷_听力.mp3),pypdf,13
2015,英语,青海,老高考,2025,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/英语/全国/新课标全国Ⅱ卷/2015_英语_新课标全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2015/英语/全国/新课标全国Ⅱ卷/2015_英语_新课标全国Ⅱ卷_OCR与考点.md),[打开听力](../../papers/2015/英语/全国/新课标全国Ⅱ卷/2015_英语_新课标全国Ⅱ卷_听力.mp3),pypdf,13
2015,英语,宁夏,老高考,2025,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/英语/全国/新课标全国Ⅱ卷/2015_英语_新课标全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2015/英语/全国/新课标全国Ⅱ卷/2015_英语_新课标全国Ⅱ卷_OCR与考点.md),[打开听力](../../papers/2015/英语/全国/新课标全国Ⅱ卷/2015_英语_新课标全国Ⅱ卷_听力.mp3),pypdf,13
2015,英语,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/英语/全国/新课标全国Ⅱ卷/2015_英语_新课标全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2015/英语/全国/新课标全国Ⅱ卷/2015_英语_新课标全国Ⅱ卷_OCR与考点.md),[打开听力](../../papers/2015/英语/全国/新课标全国Ⅱ卷/2015_英语_新课标全国Ⅱ卷_听力.mp3),pypdf,13
2015,物理,北京,老高考,2020,地方/区域卷,local,北京卷,done,[打开试卷](../../papers/2015/物理/北京/北京理综/2015_物理_北京理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/北京/北京理综/2015_物理_北京理综_OCR与考点.md),,pypdf,6
2015,物理,天津,老高考,2020,地方/区域卷,local,天津卷,done,[打开试卷](../../papers/2015/物理/天津/天津理综/2015_物理_天津理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/天津/天津理综/2015_物理_天津理综_OCR与考点.md),,pypdf,7
2015,物理,河北,老高考,2021,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2015/物理/全国/新课标全国Ⅰ卷理综/2015_物理_新课标全国Ⅰ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/全国/新课标全国Ⅰ卷理综/2015_物理_新课标全国Ⅰ卷理综_OCR与考点.md),,pypdf,9
2015,物理,山西,老高考,2025,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2015/物理/全国/新课标全国Ⅰ卷理综/2015_物理_新课标全国Ⅰ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/全国/新课标全国Ⅰ卷理综/2015_物理_新课标全国Ⅰ卷理综_OCR与考点.md),,pypdf,9
2015,物理,内蒙古,老高考,2025,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,物理,辽宁,老高考,2021,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,物理,吉林,老高考,2024,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,物理,黑龙江,老高考,2024,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,物理,上海,老高考,2017,地方/区域卷,local,上海卷,done,[打开试卷](../../papers/2015/物理/上海/上海理综/2015_物理_上海理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/上海/上海理综/2015_物理_上海理综_OCR与考点.md),,pypdf,10
2015,物理,江苏,老高考,2021,地方/区域卷,local,江苏卷,done,[打开试卷](../../papers/2015/物理/江苏/江苏理综/2015_物理_江苏理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/江苏/江苏理综/2015_物理_江苏理综_OCR与考点.md),,pypdf,9
2015,物理,浙江,老高考,2017,地方/区域卷,local,浙江卷,done,[打开试卷](../../papers/2015/物理/浙江/浙江理综/2015_物理_浙江理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/浙江/浙江理综/2015_物理_浙江理综_OCR与考点.md),,pypdf,8
2015,物理,安徽,老高考,2024,地方/区域卷,local,安徽卷,done,[打开试卷](../../papers/2015/物理/安徽/安徽理综/2015_物理_安徽理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/安徽/安徽理综/2015_物理_安徽理综_OCR与考点.md),,pypdf,5
2015,物理,福建,老高考,2021,地方/区域卷,local,福建卷,done,[打开试卷](../../papers/2015/物理/福建/福建理综/2015_物理_福建理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/福建/福建理综/2015_物理_福建理综_OCR与考点.md),,pypdf,5
2015,物理,江西,老高考,2024,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2015/物理/全国/新课标全国Ⅰ卷理综/2015_物理_新课标全国Ⅰ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/全国/新课标全国Ⅰ卷理综/2015_物理_新课标全国Ⅰ卷理综_OCR与考点.md),,pypdf,9
2015,物理,山东,老高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2015/物理/山东/山东理综/2015_物理_山东理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/山东/山东理综/2015_物理_山东理综_OCR与考点.md),,pypdf,7
2015,物理,河南,老高考,2025,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2015/物理/全国/新课标全国Ⅰ卷理综/2015_物理_新课标全国Ⅰ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/全国/新课标全国Ⅰ卷理综/2015_物理_新课标全国Ⅰ卷理综_OCR与考点.md),,pypdf,9
2015,物理,湖北,老高考,2021,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2015/物理/全国/新课标全国Ⅰ卷理综/2015_物理_新课标全国Ⅰ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/全国/新课标全国Ⅰ卷理综/2015_物理_新课标全国Ⅰ卷理综_OCR与考点.md),,pypdf,9
2015,物理,湖南,老高考,2021,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2015/物理/全国/新课标全国Ⅰ卷理综/2015_物理_新课标全国Ⅰ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/全国/新课标全国Ⅰ卷理综/2015_物理_新课标全国Ⅰ卷理综_OCR与考点.md),,pypdf,9
2015,物理,广东,老高考,2021,地方/区域卷,local,广东卷,done,[打开试卷](../../papers/2015/物理/广东/广东理综/2015_物理_广东理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/广东/广东理综/2015_物理_广东理综_OCR与考点.md),,pypdf,6
2015,物理,广西,老高考,2024,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,物理,海南,老高考,2020,地方/区域卷,local,海南卷,done,[打开试卷](../../papers/2015/物理/海南/海南理综/2015_物理_海南理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/海南/海南理综/2015_物理_海南理综_OCR与考点.md),,pypdf,6
2015,物理,重庆,老高考,2021,地方/区域卷,local,重庆卷,done,[打开试卷](../../papers/2015/物理/重庆/重庆理综/2015_物理_重庆理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/重庆/重庆理综/2015_物理_重庆理综_OCR与考点.md),,pypdf,6
2015,物理,四川,老高考,2025,地方/区域卷,local,四川卷,done,[打开试卷](../../papers/2015/物理/四川/四川理综/2015_物理_四川理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/四川/四川理综/2015_物理_四川理综_OCR与考点.md),,pypdf,6
2015,物理,贵州,老高考,2024,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,物理,云南,老高考,2025,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,物理,西藏,老高考,,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,物理,陕西,老高考,2025,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,物理,甘肃,老高考,2024,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,物理,青海,老高考,2025,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,物理,宁夏,老高考,2025,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,物理,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/物理/全国/新课标全国Ⅱ卷理综/2015_物理_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,化学,北京,老高考,2020,地方/区域卷,local,北京卷,done,[打开试卷](../../papers/2015/化学/北京/北京理综/2015_化学_北京理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/北京/北京理综/2015_化学_北京理综_OCR与考点.md),,pypdf,7
2015,化学,天津,老高考,2020,地方/区域卷,local,天津卷,done,[打开试卷](../../papers/2015/化学/天津/天津理综/2015_化学_天津理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/天津/天津理综/2015_化学_天津理综_OCR与考点.md),,pypdf,6
2015,化学,河北,老高考,2021,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2015/化学/全国/新课标全国Ⅰ卷理综/2015_化学_新课标全国Ⅰ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/全国/新课标全国Ⅰ卷理综/2015_化学_新课标全国Ⅰ卷理综_OCR与考点.md),,pypdf,8
2015,化学,山西,老高考,2025,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2015/化学/全国/新课标全国Ⅰ卷理综/2015_化学_新课标全国Ⅰ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/全国/新课标全国Ⅰ卷理综/2015_化学_新课标全国Ⅰ卷理综_OCR与考点.md),,pypdf,8
2015,化学,内蒙古,老高考,2025,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,化学,辽宁,老高考,2021,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,化学,吉林,老高考,2024,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,化学,黑龙江,老高考,2024,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,化学,上海,老高考,2017,地方/区域卷,local,上海卷,done,[打开试卷](../../papers/2015/化学/上海/上海理综/2015_化学_上海理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/上海/上海理综/2015_化学_上海理综_OCR与考点.md),,pypdf,9
2015,化学,江苏,老高考,2021,地方/区域卷,local,江苏卷,done,[打开试卷](../../papers/2015/化学/江苏/江苏理综/2015_化学_江苏理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/江苏/江苏理综/2015_化学_江苏理综_OCR与考点.md),,pypdf,9
2015,化学,浙江,老高考,2017,地方/区域卷,local,浙江卷,done,[打开试卷](../../papers/2015/化学/浙江/浙江理综/2015_化学_浙江理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/浙江/浙江理综/2015_化学_浙江理综_OCR与考点.md),,pypdf,7
2015,化学,安徽,老高考,2024,地方/区域卷,local,安徽卷,done,[打开试卷](../../papers/2015/化学/安徽/安徽理综/2015_化学_安徽理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/安徽/安徽理综/2015_化学_安徽理综_OCR与考点.md),,pypdf,5
2015,化学,福建,老高考,2021,地方/区域卷,local,福建卷,done,[打开试卷](../../papers/2015/化学/福建/福建理综/2015_化学_福建理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/福建/福建理综/2015_化学_福建理综_OCR与考点.md),,pypdf,7
2015,化学,江西,老高考,2024,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2015/化学/全国/新课标全国Ⅰ卷理综/2015_化学_新课标全国Ⅰ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/全国/新课标全国Ⅰ卷理综/2015_化学_新课标全国Ⅰ卷理综_OCR与考点.md),,pypdf,8
2015,化学,山东,老高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2015/化学/山东/山东理综/2015_化学_山东理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/山东/山东理综/2015_化学_山东理综_OCR与考点.md),,pypdf,6
2015,化学,河南,老高考,2025,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2015/化学/全国/新课标全国Ⅰ卷理综/2015_化学_新课标全国Ⅰ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/全国/新课标全国Ⅰ卷理综/2015_化学_新课标全国Ⅰ卷理综_OCR与考点.md),,pypdf,8
2015,化学,湖北,老高考,2021,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2015/化学/全国/新课标全国Ⅰ卷理综/2015_化学_新课标全国Ⅰ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/全国/新课标全国Ⅰ卷理综/2015_化学_新课标全国Ⅰ卷理综_OCR与考点.md),,pypdf,8
2015,化学,湖南,老高考,2021,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2015/化学/全国/新课标全国Ⅰ卷理综/2015_化学_新课标全国Ⅰ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/全国/新课标全国Ⅰ卷理综/2015_化学_新课标全国Ⅰ卷理综_OCR与考点.md),,pypdf,8
2015,化学,广东,老高考,2021,地方/区域卷,local,广东卷,done,[打开试卷](../../papers/2015/化学/广东/广东理综/2015_化学_广东理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/广东/广东理综/2015_化学_广东理综_OCR与考点.md),,pypdf,5
2015,化学,广西,老高考,2024,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,化学,海南,老高考,2020,地方/区域卷,local,海南卷,done,[打开试卷](../../papers/2015/化学/海南/海南理综/2015_化学_海南理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/海南/海南理综/2015_化学_海南理综_OCR与考点.md),,pypdf,6
2015,化学,重庆,老高考,2021,地方/区域卷,local,重庆卷,done,[打开试卷](../../papers/2015/化学/重庆/重庆理综/2015_化学_重庆理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/重庆/重庆理综/2015_化学_重庆理综_OCR与考点.md),,pypdf,5
2015,化学,四川,老高考,2025,地方/区域卷,local,四川卷,done,[打开试卷](../../papers/2015/化学/四川/四川理综/2015_化学_四川理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/四川/四川理综/2015_化学_四川理综_OCR与考点.md),,pypdf,5
2015,化学,贵州,老高考,2024,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,化学,云南,老高考,2025,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,化学,西藏,老高考,,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,化学,陕西,老高考,2025,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,化学,甘肃,老高考,2024,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,化学,青海,老高考,2025,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,化学,宁夏,老高考,2025,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,化学,新疆,老高考,,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/化学/全国/新课标全国Ⅱ卷理综/2015_化学_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,9
2015,生物,北京,老高考,2020,地方/区域卷,local,北京卷,done,[打开试卷](../../papers/2015/生物/北京/北京理综/2015_生物_北京理综_原卷.pdf),[打开Markdown](../../papers/2015/生物/北京/北京理综/2015_生物_北京理综_OCR与考点.md),,pypdf,5
2015,生物,天津,老高考,2020,地方/区域卷,local,天津卷,done,[打开试卷](../../papers/2015/生物/天津/天津理综/2015_生物_天津理综_原卷.pdf),[打开Markdown](../../papers/2015/生物/天津/天津理综/2015_生物_天津理综_OCR与考点.md),,pypdf,5
2015,生物,河北,老高考,2021,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2015/生物/全国/新课标全国Ⅰ卷理综/2015_生物_新课标全国Ⅰ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/生物/全国/新课标全国Ⅰ卷理综/2015_生物_新课标全国Ⅰ卷理综_OCR与考点.md),,pypdf,6
2015,生物,山西,老高考,2025,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2015/生物/全国/新课标全国Ⅰ卷理综/2015_生物_新课标全国Ⅰ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/生物/全国/新课标全国Ⅰ卷理综/2015_生物_新课标全国Ⅰ卷理综_OCR与考点.md),,pypdf,6
2015,生物,内蒙古,老高考,2025,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/生物/全国/新课标全国Ⅱ卷理综/2015_生物_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/生物/全国/新课标全国Ⅱ卷理综/2015_生物_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,5
2015,生物,辽宁,老高考,2021,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/生物/全国/新课标全国Ⅱ卷理综/2015_生物_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/生物/全国/新课标全国Ⅱ卷理综/2015_生物_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,5
2015,生物,吉林,老高考,2024,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/生物/全国/新课标全国Ⅱ卷理综/2015_生物_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/生物/全国/新课标全国Ⅱ卷理综/2015_生物_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,5
2015,生物,黑龙江,老高考,2024,全国卷,common,新课标全国Ⅱ卷,done,[打开试卷](../../papers/2015/生物/全国/新课标全国Ⅱ卷理综/2015_生物_新课标全国Ⅱ卷理综_原卷.pdf),[打开Markdown](../../papers/2015/生物/全国/新课标全国Ⅱ卷理综/2015_生物_新课标全国Ⅱ卷理综_OCR与考点.md),,pypdf,5
2015,生物,上海,老高考,2017,地方/区域卷,local,上海卷,done,[打开试卷](../../papers/2015/生物/上海/上海理综/2015_生物_上海理综_原卷.pdf),[打开Markdown](../../papers/2015/生物/上海/上海理综/2015_生物_上海理综_OCR与考点.md),,pypdf,16
2015,生物,江苏,老高考,2021,地方/区域卷,local,江苏卷,done,[打开试卷](../../papers/2015/生物/江苏/江苏理综/2015_生物_江苏理综_原卷.pdf),[打开Markdown](../../papers/2015/生物/江苏/江苏理综/2015_生物_江苏理综_OCR与考点.md),,pypdf,13
2015,生物,浙江,老高考,2017,地方/区域卷,local,浙江卷,done,[打开试卷](../../papers/2015/生物/浙江/浙江理综/2015_生物_浙江理综_原卷.pdf),[打开Markdown](../../papers/2015/生物/浙江/浙江理综/2015_生物_浙江理综_OCR与考点.md),,pypdf,4
2015,生物,安徽,老高考,2024,地方/区域卷,local,安徽卷,done,[打开试卷](../../papers/2015/生物/安徽/安徽理综/2015_生物_安徽理综_原卷.pdf),[打开Markdown](../../papers/2015/生物/安徽/安徽理综/2015_生物_安徽理综_OCR与考点.md),,pypdf,5
2015,生物,福建,老高考,2021,地方/区域卷,local,福建卷,done,[打开试卷](../../papers/2015/生物/福建/福建理综/2015_生物_福建理综_原卷.pdf),[打开Markdown](../../papers/2015/生物/福建/福建理综/2015_生物_福建理综_OCR与考点.md),,pypdf,5
