年份,科目,地区,高考模式,改革起始年,卷别性质,范围,卷型,状态,试卷路径,Markdown路径,听力路径,OCR方式,识别页数
2011,物理,甘肃,老高考,2024,全国卷,common,全国Ⅱ卷,done,../../papers/2011/物理/全国/全国Ⅱ卷理综/2011_物理_全国Ⅱ卷理综_原卷.pdf,../../papers/2011/物理/全国/全国Ⅱ卷理综/2011_物理_全国Ⅱ卷理综_OCR与考点.md,,pypdf,6
2011,物理,青海,老高考,2025,全国卷,common,全国Ⅱ卷,done,../../papers/2011/物理/全国/全国Ⅱ卷理综/2011_物理_全国Ⅱ卷理综_原卷.pdf,../../papers/2011/物理/全国/全国Ⅱ卷理综/2011_物理_全国Ⅱ卷理综_OCR与考点.md,,pypdf,6
2011,物理,宁夏,老高考,2025,全国卷,common,宁夏卷,done,../../papers/2011/物理/全国/宁夏理综/2011_物理_宁夏理综_原卷.pdf,../../papers/2011/物理/全国/宁夏理综/2011_物理_宁夏理综_OCR与考点.md,,pypdf,7
2011,物理,新疆,老高考,,全国卷,common,新疆卷,done,../../papers/2011/物理/全国/新疆理综/2011_物理_新疆理综_原卷.pdf,../../papers/2011/物理/全国/新疆理综/2011_物理_新疆理综_OCR与考点.md,,pypdf,7
2011,化学,北京,老高考,2020,地方/区域卷,local,北京卷,done,../../papers/2011/化学/北京/北京理综/2011_化学_北京理综_原卷.pdf,../../papers/2011/化学/北京/北京理综/2011_化学_北京理综_OCR与考点.md,,pypdf,6
2011,化学,天津,老高考,2020,地方/区域卷,local,天津卷,done,../../papers/2011/化学/天津/天津理综/2011_化学_天津理综_原卷.pdf,../../papers/2011/化学/天津/天津理综/2011_化学_天津理综_OCR与考点.md,,pypdf,5
2011,化学,河北,老高考,2021,全国卷,common,河北卷,done,../../papers/2011/化学/全国/河北理综/2011_化学_河北理综_原卷.pdf,../../papers/2011/化学/全国/河北理综/2011_化学_河北理综_OCR与考点.md,,pypdf,6
2011,化学,山西,老高考,2025,全国卷,common,山西卷,done,../../papers/2011/化学/全国/山西理综/2011_化学_山西理综_原卷.pdf,../../papers/2011/化学/全国/山西理综/2011_化学_山西理综_OCR与考点.md,,pypdf,6
2011,化学,内蒙古,老高考,2025,全国卷,common,全国Ⅱ卷,done,../../papers/2011/化学/全国/全国Ⅱ卷理综/2011_化学_全国Ⅱ卷理综_原卷.pdf,../../papers/2011/化学/全国/全国Ⅱ卷理综/2011_化学_全国Ⅱ卷理综_OCR与考点.md,,pypdf,6
2011,化学,辽宁,老高考,2021,全国卷,common,辽宁卷,done,../../papers/2011/化学/全国/辽宁理综/2011_化学_辽宁理综_原卷.pdf,../../papers/2011/化学/全国/辽宁理综/2011_化学_辽宁理综_OCR与考点.md,,pypdf,6
2011,化学,吉林,老高考,2024,全国卷,common,吉林卷,done,../../papers/2011/化学/全国/吉林理综/2011_化学_吉林理综_原卷.pdf,../../papers/2011/化学/全国/吉林理综/2011_化学_吉林理综_OCR与考点.md,,pypdf,6
2011,化学,黑龙江,老高考,2024,全国卷,common,黑龙江卷,done,../../papers/2011/化学/全国/黑龙江理综/2011_化学_黑龙江理综_原卷.pdf,../../papers/2011/化学/全国/黑龙江理综/2011_化学_黑龙江理综_OCR与考点.md,,pypdf,6
2011,化学,上海,老高考,2017,地方/区域卷,local,上海卷,done,../../papers/2011/化学/上海/上海理综/2011_化学_上海理综_原卷.pdf,../../papers/2011/化学/上海/上海理综/2011_化学_上海理综_OCR与考点.md,,pypdf,10
2011,化学,江苏,老高考,2021,地方/区域卷,local,江苏卷,done,../../papers/2011/化学/江苏/江苏理综/2011_化学_江苏理综_原卷.pdf,../../papers/2011/化学/江苏/江苏理综/2011_化学_江苏理综_OCR与考点.md,,pypdf,10
2011,化学,浙江,老高考,2017,地方/区域卷,local,浙江卷,done,../../papers/2011/化学/浙江/浙江理综/2011_化学_浙江理综_原卷.pdf,../../papers/2011/化学/浙江/浙江理综/2011_化学_浙江理综_OCR与考点.md,,pypdf,8
2011,化学,安徽,老高考,2024,,missing,,missing,,,,,
2011,化学,福建,老高考,2021,,missing,,missing,,,,,
2011,化学,江西,老高考,2024,全国卷,common,江西卷,done,../../papers/2011/化学/全国/江西理综/2011_化学_江西理综_原卷.pdf,../../papers/2011/化学/全国/江西理综/2011_化学_江西理综_OCR与考点.md,,pypdf,6
2011,化学,山东,老高考,2020,地方/区域卷,local,山东卷,done,../../papers/2011/化学/山东/山东理综/2011_化学_山东理综_原卷.pdf,../../papers/2011/化学/山东/山东理综/2011_化学_山东理综_OCR与考点.md,,pypdf,4
2011,化学,河南,老高考,2025,全国卷,common,河南卷,done,../../papers/2011/化学/全国/河南理综/2011_化学_河南理综_原卷.pdf,../../papers/2011/化学/全国/河南理综/2011_化学_河南理综_OCR与考点.md,,pypdf,6
2011,化学,湖北,老高考,2021,全国卷,common,湖北卷,done,../../papers/2011/化学/全国/湖北理综/2011_化学_湖北理综_原卷.pdf,../../papers/2011/化学/全国/湖北理综/2011_化学_湖北理综_OCR与考点.md,,pypdf,6
2011,化学,湖南,老高考,2021,全国卷,common,湖南卷,done,../../papers/2011/化学/全国/湖南理综/2011_化学_湖南理综_原卷.pdf,../../papers/2011/化学/全国/湖南理综/2011_化学_湖南理综_OCR与考点.md,,pypdf,6
2011,化学,广东,老高考,2021,地方/区域卷,local,广东卷,done,../../papers/2011/化学/广东/广东理综/2011_化学_广东理综_原卷.pdf,../../papers/2011/化学/广东/广东理综/2011_化学_广东理综_OCR与考点.md,,pypdf,5
2011,化学,广西,老高考,2024,全国卷,common,广西卷,done,../../papers/2011/化学/全国/广西理综/2011_化学_广西理综_原卷.pdf,../../papers/2011/化学/全国/广西理综/2011_化学_广西理综_OCR与考点.md,,pypdf,6
2011,化学,海南,老高考,2020,地方/区域卷,local,海南卷,done,../../papers/2011/化学/海南/海南理综/2011_化学_海南理综_原卷.pdf,../../papers/2011/化学/海南/海南理综/2011_化学_海南理综_OCR与考点.md,,pypdf,7
2011,化学,重庆,老高考,2021,,missing,,missing,,,,,
2011,化学,四川,老高考,2025,地方/区域卷,local,四川卷,done,../../papers/2011/化学/四川/四川理综/2011_化学_四川理综_原卷.pdf,../../papers/2011/化学/四川/四川理综/2011_化学_四川理综_OCR与考点.md,,pypdf,4
2011,化学,贵州,老高考,2024,全国卷,common,全国Ⅱ卷,done,../../papers/2011/化学/全国/全国Ⅱ卷理综/2011_化学_全国Ⅱ卷理综_原卷.pdf,../../papers/2011/化学/全国/全国Ⅱ卷理综/2011_化学_全国Ⅱ卷理综_OCR与考点.md,,pypdf,6
2011,化学,云南,老高考,2025,全国卷,common,云南卷,done,../../papers/2011/化学/全国/云南理综/2011_化学_云南理综_原卷.pdf,../../papers/2011/化学/全国/云南理综/2011_化学_云南理综_OCR与考点.md,,pypdf,6
2011,化学,西藏,老高考,,全国卷,common,西藏卷,done,../../papers/2011/化学/全国/西藏理综/2011_化学_西藏理综_原卷.pdf,../../papers/2011/化学/全国/西藏理综/2011_化学_西藏理综_OCR与考点.md,,pypdf,6
2011,化学,陕西,老高考,2025,全国卷,common,陕西卷,done,../../papers/2011/化学/全国/陕西理综/2011_化学_陕西理综_原卷.pdf,../../papers/2011/化学/全国/陕西理综/2011_化学_陕西理综_OCR与考点.md,,pypdf,6
2011,化学,甘肃,老高考,2024,全国卷,common,全国Ⅱ卷,done,../../papers/2011/化学/全国/全国Ⅱ卷理综/2011_化学_全国Ⅱ卷理综_原卷.pdf,../../papers/2011/化学/全国/全国Ⅱ卷理综/2011_化学_全国Ⅱ卷理综_OCR与考点.md,,pypdf,6
2011,化学,青海,老高考,2025,全国卷,common,全国Ⅱ卷,done,../../papers/2011/化学/全国/全国Ⅱ卷理综/2011_化学_全国Ⅱ卷理综_原卷.pdf,../../papers/2011/化学/全国/全国Ⅱ卷理综/2011_化学_全国Ⅱ卷理综_OCR与考点.md,,pypdf,6
2011,化学,宁夏,老高考,2025,全国卷,common,宁夏卷,done,../../papers/2011/化学/全国/宁夏理综/2011_化学_宁夏理综_原卷.pdf,../../papers/2011/化学/全国/宁夏理综/2011_化学_宁夏理综_OCR与考点.md,,pypdf,6
2011,化学,新疆,老高考,,全国卷,common,新疆卷,done,../../papers/2011/化学/全国/新疆理综/2011_化学_新疆理综_原卷.pdf,../../papers/2011/化学/全国/新疆理综/2011_化学_新疆理综_OCR与考点.md,,pypdf,6
2011,生物,北京,老高考,2020,地方/区域卷,local,北京卷,done,../../papers/2011/生物/北京/北京理综/2011_生物_北京理综_原卷.pdf,../../papers/2011/生物/北京/北京理综/2011_生物_北京理综_OCR与考点.md,,pypdf,4
2011,生物,天津,老高考,2020,地方/区域卷,local,天津卷,done,../../papers/2011/生物/天津/天津理综/2011_生物_天津理综_原卷.pdf,../../papers/2011/生物/天津/天津理综/2011_生物_天津理综_OCR与考点.md,,pypdf,6
2011,生物,河北,老高考,2021,全国卷,common,河北卷,done,../../papers/2011/生物/全国/河北理综/2011_生物_河北理综_原卷.pdf,../../papers/2011/生物/全国/河北理综/2011_生物_河北理综_OCR与考点.md,,pypdf,5
2011,生物,山西,老高考,2025,全国卷,common,山西卷,done,../../papers/2011/生物/全国/山西理综/2011_生物_山西理综_原卷.pdf,../../papers/2011/生物/全国/山西理综/2011_生物_山西理综_OCR与考点.md,,pypdf,5
2011,生物,内蒙古,老高考,2025,全国卷,common,全国Ⅱ卷,done,../../papers/2011/生物/全国/全国Ⅱ卷理综/2011_生物_全国Ⅱ卷理综_原卷.pdf,../../papers/2011/生物/全国/全国Ⅱ卷理综/2011_生物_全国Ⅱ卷理综_OCR与考点.md,,pypdf,3
2011,生物,辽宁,老高考,2021,全国卷,common,辽宁卷,done,../../papers/2011/生物/全国/辽宁理综/2011_生物_辽宁理综_原卷.pdf,../../papers/2011/生物/全国/辽宁理综/2011_生物_辽宁理综_OCR与考点.md,,pypdf,5
2011,生物,吉林,老高考,2024,全国卷,common,吉林卷,done,../../papers/2011/生物/全国/吉林理综/2011_生物_吉林理综_原卷.pdf,../../papers/2011/生物/全国/吉林理综/2011_生物_吉林理综_OCR与考点.md,,pypdf,5
2011,生物,黑龙江,老高考,2024,全国卷,common,黑龙江卷,done,../../papers/2011/生物/全国/黑龙江理综/2011_生物_黑龙江理综_原卷.pdf,../../papers/2011/生物/全国/黑龙江理综/2011_生物_黑龙江理综_OCR与考点.md,,pypdf,5
2011,生物,上海,老高考,2017,地方/区域卷,local,上海卷,done,../../papers/2011/生物/上海/上海理综/2011_生物_上海理综_原卷.pdf,../../papers/2011/生物/上海/上海理综/2011_生物_上海理综_OCR与考点.md,,pypdf,13
2011,生物,江苏,老高考,2021,地方/区域卷,local,江苏卷,done,../../papers/2011/生物/江苏/江苏理综/2011_生物_江苏理综_原卷.pdf,../../papers/2011/生物/江苏/江苏理综/2011_生物_江苏理综_OCR与考点.md,,pypdf,13
2011,生物,浙江,老高考,2017,地方/区域卷,local,浙江卷,done,../../papers/2011/生物/浙江/浙江理综/2011_生物_浙江理综_原卷.pdf,../../papers/2011/生物/浙江/浙江理综/2011_生物_浙江理综_OCR与考点.md,,pypdf,4
2011,生物,安徽,老高考,2024,,missing,,missing,,,,,
2011,生物,福建,老高考,2021,,missing,,missing,,,,,
2011,生物,江西,老高考,2024,全国卷,common,江西卷,done,../../papers/2011/生物/全国/江西理综/2011_生物_江西理综_原卷.pdf,../../papers/2011/生物/全国/江西理综/2011_生物_江西理综_OCR与考点.md,,pypdf,5
2011,生物,山东,老高考,2020,地方/区域卷,local,山东卷,done,../../papers/2011/生物/山东/山东理综/2011_生物_山东理综_原卷.pdf,../../papers/2011/生物/山东/山东理综/2011_生物_山东理综_OCR与考点.md,,pypdf,5
2011,生物,河南,老高考,2025,全国卷,common,河南卷,done,../../papers/2011/生物/全国/河南理综/2011_生物_河南理综_原卷.pdf,../../papers/2011/生物/全国/河南理综/2011_生物_河南理综_OCR与考点.md,,pypdf,5
2011,生物,湖北,老高考,2021,全国卷,common,湖北卷,done,../../papers/2011/生物/全国/湖北理综/2011_生物_湖北理综_原卷.pdf,../../papers/2011/生物/全国/湖北理综/2011_生物_湖北理综_OCR与考点.md,,pypdf,5
2011,生物,湖南,老高考,2021,全国卷,common,湖南卷,done,../../papers/2011/生物/全国/湖南理综/2011_生物_湖南理综_原卷.pdf,../../papers/2011/生物/全国/湖南理综/2011_生物_湖南理综_OCR与考点.md,,pypdf,5
2011,生物,广东,老高考,2021,地方/区域卷,local,广东卷,done,../../papers/2011/生物/广东/广东理综/2011_生物_广东理综_原卷.pdf,../../papers/2011/生物/广东/广东理综/2011_生物_广东理综_OCR与考点.md,,pypdf,4
2011,生物,广西,老高考,2024,全国卷,common,广西卷,done,../../papers/2011/生物/全国/广西理综/2011_生物_广西理综_原卷.pdf,../../papers/2011/生物/全国/广西理综/2011_生物_广西理综_OCR与考点.md,,pypdf,5
2011,生物,海南,老高考,2020,地方/区域卷,local,海南卷,done,../../papers/2011/生物/海南/海南理综/2011_生物_海南理综_原卷.pdf,../../papers/2011/生物/海南/海南理综/2011_生物_海南理综_OCR与考点.md,,pypdf,7
2011,生物,重庆,老高考,2021,,missing,,missing,,,,,
2011,生物,四川,老高考,2025,地方/区域卷,local,四川卷,done,../../papers/2011/生物/四川/四川理综/2011_生物_四川理综_原卷.pdf,../../papers/2011/生物/四川/四川理综/2011_生物_四川理综_OCR与考点.md,,pypdf,5
2011,生物,贵州,老高考,2024,全国卷,common,全国Ⅱ卷,done,../../papers/2011/生物/全国/全国Ⅱ卷理综/2011_生物_全国Ⅱ卷理综_原卷.pdf,../../papers/2011/生物/全国/全国Ⅱ卷理综/2011_生物_全国Ⅱ卷理综_OCR与考点.md,,pypdf,3
2011,生物,云南,老高考,2025,全国卷,common,云南卷,done,../../papers/2011/生物/全国/云南理综/2011_生物_云南理综_原卷.pdf,../../papers/2011/生物/全国/云南理综/2011_生物_云南理综_OCR与考点.md,,pypdf,5
2011,生物,西藏,老高考,,全国卷,common,西藏卷,done,../../papers/2011/生物/全国/西藏理综/2011_生物_西藏理综_原卷.pdf,../../papers/2011/生物/全国/西藏理综/2011_生物_西藏理综_OCR与考点.md,,pypdf,5
2011,生物,陕西,老高考,2025,全国卷,common,陕西卷,done,../../papers/2011/生物/全国/陕西理综/2011_生物_陕西理综_原卷.pdf,../../papers/2011/生物/全国/陕西理综/2011_生物_陕西理综_OCR与考点.md,,pypdf,5
2011,生物,甘肃,老高考,2024,全国卷,common,全国Ⅱ卷,done,../../papers/2011/生物/全国/全国Ⅱ卷理综/2011_生物_全国Ⅱ卷理综_原卷.pdf,../../papers/2011/生物/全国/全国Ⅱ卷理综/2011_生物_全国Ⅱ卷理综_OCR与考点.md,,pypdf,3
2011,生物,青海,老高考,2025,全国卷,common,全国Ⅱ卷,done,../../papers/2011/生物/全国/全国Ⅱ卷理综/2011_生物_全国Ⅱ卷理综_原卷.pdf,../../papers/2011/生物/全国/全国Ⅱ卷理综/2011_生物_全国Ⅱ卷理综_OCR与考点.md,,pypdf,3
2011,生物,宁夏,老高考,2025,全国卷,common,宁夏卷,done,../../papers/2011/生物/全国/宁夏理综/2011_生物_宁夏理综_原卷.pdf,../../papers/2011/生物/全国/宁夏理综/2011_生物_宁夏理综_OCR与考点.md,,pypdf,5
2011,生物,新疆,老高考,,全国卷,common,新疆卷,done,../../papers/2011/生物/全国/新疆理综/2011_生物_新疆理综_原卷.pdf,../../papers/2011/生物/全国/新疆理综/2011_生物_新疆理综_OCR与考点.md,,pypdf,5
2011,政治,北京,老高考,2020,地方/区域卷,local,北京卷,done,../../papers/2011/政治/北京/北京文综/2011_政治_北京文综_原卷.pdf,../../papers/2011/政治/北京/北京文综/2011_政治_北京文综_OCR与考点.md,,pypdf,7
2011,政治,天津,老高考,2020,地方/区域卷,local,天津卷,done,../../papers/2011/政治/天津/天津文综/2011_政治_天津文综_原卷.pdf,../../papers/2011/政治/天津/天津文综/2011_政治_天津文综_OCR与考点.md,,pypdf,5
2011,政治,河北,老高考,2021,全国卷,common,河北卷,done,../../papers/2011/政治/全国/河北文综/2011_政治_河北文综_原卷.pdf,../../papers/2011/政治/全国/河北文综/2011_政治_河北文综_OCR与考点.md,,pypdf,6
2011,政治,山西,老高考,2025,全国卷,common,山西卷,done,../../papers/2011/政治/全国/山西文综/2011_政治_山西文综_原卷.pdf,../../papers/2011/政治/全国/山西文综/2011_政治_山西文综_OCR与考点.md,,pypdf,6
2011,政治,内蒙古,老高考,2025,全国卷,common,全国Ⅱ卷,done,../../papers/2011/政治/全国/全国Ⅱ卷文综/2011_政治_全国Ⅱ卷文综_原卷.pdf,../../papers/2011/政治/全国/全国Ⅱ卷文综/2011_政治_全国Ⅱ卷文综_OCR与考点.md,,pypdf,7
2011,政治,辽宁,老高考,2021,全国卷,common,辽宁卷,done,../../papers/2011/政治/全国/辽宁文综/2011_政治_辽宁文综_原卷.pdf,../../papers/2011/政治/全国/辽宁文综/2011_政治_辽宁文综_OCR与考点.md,,pypdf,6
2011,政治,吉林,老高考,2024,全国卷,common,吉林卷,done,../../papers/2011/政治/全国/吉林文综/2011_政治_吉林文综_原卷.pdf,../../papers/2011/政治/全国/吉林文综/2011_政治_吉林文综_OCR与考点.md,,pypdf,6
2011,政治,黑龙江,老高考,2024,全国卷,common,黑龙江卷,done,../../papers/2011/政治/全国/黑龙江文综/2011_政治_黑龙江文综_原卷.pdf,../../papers/2011/政治/全国/黑龙江文综/2011_政治_黑龙江文综_OCR与考点.md,,pypdf,6
2011,政治,上海,老高考,2017,地方/区域卷,local,上海卷,done,../../papers/2011/政治/上海/上海文综/2011_政治_上海文综_原卷.pdf,../../papers/2011/政治/上海/上海文综/2011_政治_上海文综_OCR与考点.md,,pypdf,8
2011,政治,江苏,老高考,2021,地方/区域卷,local,江苏卷,done,../../papers/2011/政治/江苏/江苏文综/2011_政治_江苏文综_原卷.pdf,../../papers/2011/政治/江苏/江苏文综/2011_政治_江苏文综_OCR与考点.md,,pypdf,10
2011,政治,浙江,老高考,2017,地方/区域卷,local,浙江卷,done,../../papers/2011/政治/浙江/浙江文综/2011_政治_浙江文综_原卷.pdf,../../papers/2011/政治/浙江/浙江文综/2011_政治_浙江文综_OCR与考点.md,,pypdf,4
2011,政治,安徽,老高考,2024,,missing,,missing,,,,,
2011,政治,福建,老高考,2021,,missing,,missing,,,,,
2011,政治,江西,老高考,2024,全国卷,common,江西卷,done,../../papers/2011/政治/全国/江西文综/2011_政治_江西文综_原卷.pdf,../../papers/2011/政治/全国/江西文综/2011_政治_江西文综_OCR与考点.md,,pypdf,6
2011,政治,山东,老高考,2020,地方/区域卷,local,山东卷,done,../../papers/2011/政治/山东/山东文综/2011_政治_山东文综_原卷.pdf,../../papers/2011/政治/山东/山东文综/2011_政治_山东文综_OCR与考点.md,,pypdf,3
2011,政治,河南,老高考,2025,全国卷,common,河南卷,done,../../papers/2011/政治/全国/河南文综/2011_政治_河南文综_原卷.pdf,../../papers/2011/政治/全国/河南文综/2011_政治_河南文综_OCR与考点.md,,pypdf,6
2011,政治,湖北,老高考,2021,全国卷,common,湖北卷,done,../../papers/2011/政治/全国/湖北文综/2011_政治_湖北文综_原卷.pdf,../../papers/2011/政治/全国/湖北文综/2011_政治_湖北文综_OCR与考点.md,,pypdf,6
2011,政治,湖南,老高考,2021,全国卷,common,湖南卷,done,../../papers/2011/政治/全国/湖南文综/2011_政治_湖南文综_原卷.pdf,../../papers/2011/政治/全国/湖南文综/2011_政治_湖南文综_OCR与考点.md,,pypdf,6
2011,政治,广东,老高考,2021,地方/区域卷,local,广东卷,done,../../papers/2011/政治/广东/广东文综/2011_政治_广东文综_原卷.pdf,../../papers/2011/政治/广东/广东文综/2011_政治_广东文综_OCR与考点.md,,pypdf,4
2011,政治,广西,老高考,2024,全国卷,common,广西卷,done,../../papers/2011/政治/全国/广西文综/2011_政治_广西文综_原卷.pdf,../../papers/2011/政治/全国/广西文综/2011_政治_广西文综_OCR与考点.md,,pypdf,6
2011,政治,海南,老高考,2020,地方/区域卷,local,海南卷,done,../../papers/2011/政治/海南/海南文综/2011_政治_海南文综_原卷.pdf,../../papers/2011/政治/海南/海南文综/2011_政治_海南文综_OCR与考点.md,,pypdf,7
2011,政治,重庆,老高考,2021,,missing,,missing,,,,,
2011,政治,四川,老高考,2025,地方/区域卷,local,四川卷,done,../../papers/2011/政治/四川/四川文综/2011_政治_四川文综_原卷.pdf,../../papers/2011/政治/四川/四川文综/2011_政治_四川文综_OCR与考点.md,,pypdf,4
2011,政治,贵州,老高考,2024,全国卷,common,全国Ⅱ卷,done,../../papers/2011/政治/全国/全国Ⅱ卷文综/2011_政治_全国Ⅱ卷文综_原卷.pdf,../../papers/2011/政治/全国/全国Ⅱ卷文综/2011_政治_全国Ⅱ卷文综_OCR与考点.md,,pypdf,7
2011,政治,云南,老高考,2025,全国卷,common,云南卷,done,../../papers/2011/政治/全国/云南文综/2011_政治_云南文综_原卷.pdf,../../papers/2011/政治/全国/云南文综/2011_政治_云南文综_OCR与考点.md,,pypdf,6
2011,政治,西藏,老高考,,全国卷,common,西藏卷,done,../../papers/2011/政治/全国/西藏文综/2011_政治_西藏文综_原卷.pdf,../../papers/2011/政治/全国/西藏文综/2011_政治_西藏文综_OCR与考点.md,,pypdf,6
2011,政治,陕西,老高考,2025,全国卷,common,陕西卷,done,../../papers/2011/政治/全国/陕西文综/2011_政治_陕西文综_原卷.pdf,../../papers/2011/政治/全国/陕西文综/2011_政治_陕西文综_OCR与考点.md,,pypdf,6
2011,政治,甘肃,老高考,2024,全国卷,common,全国Ⅱ卷,done,../../papers/2011/政治/全国/全国Ⅱ卷文综/2011_政治_全国Ⅱ卷文综_原卷.pdf,../../papers/2011/政治/全国/全国Ⅱ卷文综/2011_政治_全国Ⅱ卷文综_OCR与考点.md,,pypdf,7
2011,政治,青海,老高考,2025,全国卷,common,全国Ⅱ卷,done,../../papers/2011/政治/全国/全国Ⅱ卷文综/2011_政治_全国Ⅱ卷文综_原卷.pdf,../../papers/2011/政治/全国/全国Ⅱ卷文综/2011_政治_全国Ⅱ卷文综_OCR与考点.md,,pypdf,7
2011,政治,宁夏,老高考,2025,全国卷,common,宁夏卷,done,../../papers/2011/政治/全国/宁夏文综/2011_政治_宁夏文综_原卷.pdf,../../papers/2011/政治/全国/宁夏文综/2011_政治_宁夏文综_OCR与考点.md,,pypdf,6
2011,政治,新疆,老高考,,全国卷,common,新疆卷,done,../../papers/2011/政治/全国/新疆文综/2011_政治_新疆文综_原卷.pdf,../../papers/2011/政治/全国/新疆文综/2011_政治_新疆文综_OCR与考点.md,,pypdf,6
2011,历史,北京,老高考,2020,地方/区域卷,local,北京卷,done,../../papers/2011/历史/北京/北京文综/2011_历史_北京文综_原卷.pdf,../../papers/2011/历史/北京/北京文综/2011_历史_北京文综_OCR与考点.md,,pypdf,6
2011,历史,天津,老高考,2020,地方/区域卷,local,天津卷,done,../../papers/2011/历史/天津/天津文综/2011_历史_天津文综_原卷.pdf,../../papers/2011/历史/天津/天津文综/2011_历史_天津文综_OCR与考点.md,,pypdf,7
2011,历史,河北,老高考,2021,全国卷,common,河北卷,done,../../papers/2011/历史/全国/河北文综/2011_历史_河北文综_原卷.pdf,../../papers/2011/历史/全国/河北文综/2011_历史_河北文综_OCR与考点.md,,pypdf,10
2011,历史,山西,老高考,2025,全国卷,common,山西卷,done,../../papers/2011/历史/全国/山西文综/2011_历史_山西文综_原卷.pdf,../../papers/2011/历史/全国/山西文综/2011_历史_山西文综_OCR与考点.md,,pypdf,10
2011,历史,内蒙古,老高考,2025,全国卷,common,内蒙古卷,done,../../papers/2011/历史/全国/内蒙古文综/2011_历史_内蒙古文综_原卷.pdf,../../papers/2011/历史/全国/内蒙古文综/2011_历史_内蒙古文综_OCR与考点.md,,pypdf,6
2011,历史,辽宁,老高考,2021,全国卷,common,辽宁卷,done,../../papers/2011/历史/全国/辽宁文综/2011_历史_辽宁文综_原卷.pdf,../../papers/2011/历史/全国/辽宁文综/2011_历史_辽宁文综_OCR与考点.md,,pypdf,10
2011,历史,吉林,老高考,2024,全国卷,common,吉林卷,done,../../papers/2011/历史/全国/吉林文综/2011_历史_吉林文综_原卷.pdf,../../papers/2011/历史/全国/吉林文综/2011_历史_吉林文综_OCR与考点.md,,pypdf,10
2011,历史,黑龙江,老高考,2024,全国卷,common,黑龙江卷,done,../../papers/2011/历史/全国/黑龙江文综/2011_历史_黑龙江文综_原卷.pdf,../../papers/2011/历史/全国/黑龙江文综/2011_历史_黑龙江文综_OCR与考点.md,,pypdf,10
2011,历史,上海,老高考,2017,地方/区域卷,local,上海卷,done,../../papers/2011/历史/上海/上海文综/2011_历史_上海文综_原卷.pdf,../../papers/2011/历史/上海/上海文综/2011_历史_上海文综_OCR与考点.md,,pypdf,10
2011,历史,江苏,老高考,2021,地方/区域卷,local,江苏卷,done,../../papers/2011/历史/江苏/江苏文综/2011_历史_江苏文综_原卷.pdf,../../papers/2011/历史/江苏/江苏文综/2011_历史_江苏文综_OCR与考点.md,,pypdf,11
2011,历史,浙江,老高考,2017,地方/区域卷,local,浙江卷,done,../../papers/2011/历史/浙江/浙江文综/2011_历史_浙江文综_原卷.pdf,../../papers/2011/历史/浙江/浙江文综/2011_历史_浙江文综_OCR与考点.md,,pypdf,5
2011,历史,安徽,老高考,2024,,missing,,missing,,,,,
2011,历史,福建,老高考,2021,,missing,,missing,,,,,
2011,历史,江西,老高考,2024,全国卷,common,江西卷,done,../../papers/2011/历史/全国/江西文综/2011_历史_江西文综_原卷.pdf,../../papers/2011/历史/全国/江西文综/2011_历史_江西文综_OCR与考点.md,,pypdf,10
2011,历史,山东,老高考,2020,地方/区域卷,local,山东卷,done,../../papers/2011/历史/山东/山东文综/2011_历史_山东文综_原卷.pdf,../../papers/2011/历史/山东/山东文综/2011_历史_山东文综_OCR与考点.md,,pypdf,6
2011,历史,河南,老高考,2025,全国卷,common,河南卷,done,../../papers/2011/历史/全国/河南文综/2011_历史_河南文综_原卷.pdf,../../papers/2011/历史/全国/河南文综/2011_历史_河南文综_OCR与考点.md,,pypdf,10
2011,历史,湖北,老高考,2021,全国卷,common,湖北卷,done,../../papers/2011/历史/全国/湖北文综/2011_历史_湖北文综_原卷.pdf,../../papers/2011/历史/全国/湖北文综/2011_历史_湖北文综_OCR与考点.md,,pypdf,10
2011,历史,湖南,老高考,2021,全国卷,common,湖南卷,done,../../papers/2011/历史/全国/湖南文综/2011_历史_湖南文综_原卷.pdf,../../papers/2011/历史/全国/湖南文综/2011_历史_湖南文综_OCR与考点.md,,pypdf,10
2011,历史,广东,老高考,2021,地方/区域卷,local,广东卷,done,../../papers/2011/历史/广东/广东文综/2011_历史_广东文综_原卷.pdf,../../papers/2011/历史/广东/广东文综/2011_历史_广东文综_OCR与考点.md,,pypdf,4
2011,历史,广西,老高考,2024,全国卷,common,广西卷,done,../../papers/2011/历史/全国/广西文综/2011_历史_广西文综_原卷.pdf,../../papers/2011/历史/全国/广西文综/2011_历史_广西文综_OCR与考点.md,,pypdf,10
2011,历史,海南,老高考,2020,地方/区域卷,local,海南卷,done,../../papers/2011/历史/海南/海南文综/2011_历史_海南文综_原卷.pdf,../../papers/2011/历史/海南/海南文综/2011_历史_海南文综_OCR与考点.md,,pypdf,11
2011,历史,重庆,老高考,2021,,missing,,missing,,,,,
2011,历史,四川,老高考,2025,地方/区域卷,local,四川卷,done,../../papers/2011/历史/四川/四川文综/2011_历史_四川文综_原卷.pdf,../../papers/2011/历史/四川/四川文综/2011_历史_四川文综_OCR与考点.md,,pypdf,4
2011,历史,贵州,老高考,2024,,missing,,missing,,,,,
