年份,科目,地区,高考模式,改革起始年,卷别性质,范围,卷型,状态,来源文件,建议Repo路径,文件数
2018,化学,重庆,老高考,2021,全国卷,common,重庆卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2012-2023·（重庆）化学高考真题\2018年高考化学试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/化学/全国/重庆卷/2018_化学_重庆_重庆卷_原卷.pdf,2
2018,化学,四川,老高考,2025,全国卷,common,四川卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（四川）化学高考真题\2018年高考化学试卷（新课标Ⅲ）（空白卷）.pdf,papers/2018/化学/全国/四川卷/2018_化学_四川_四川卷_原卷.pdf,2
2018,化学,贵州,老高考,2024,全国卷,common,贵州卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2023·（贵州）化学高考真题\2018年高考化学试卷（新课标Ⅲ）（空白卷）.pdf,papers/2018/化学/全国/贵州卷/2018_化学_贵州_贵州卷_原卷.pdf,2
2018,化学,云南,老高考,2025,全国卷,common,云南卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（云南）化学高考真题\2018年高考化学试卷（新课标Ⅲ）（空白卷）.pdf,papers/2018/化学/全国/云南卷/2018_化学_云南_云南卷_原卷.pdf,2
2018,化学,西藏,老高考,,全国卷,common,西藏卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（西藏）化学高考真题\2018年高考化学试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/化学/全国/西藏卷/2018_化学_西藏_西藏卷_原卷.pdf,2
2018,化学,陕西,老高考,2025,全国卷,common,陕西卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（陕西）化学高考真题\2018年高考化学试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/化学/全国/陕西卷/2018_化学_陕西_陕西卷_原卷.pdf,2
2018,化学,甘肃,老高考,2024,全国卷,common,甘肃卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（甘肃）化学高考真题\2018年高考化学试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/化学/全国/甘肃卷/2018_化学_甘肃_甘肃卷_原卷.pdf,2
2018,化学,青海,老高考,2025,全国卷,common,青海卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（青海）化学高考真题\2018年高考化学试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/化学/全国/青海卷/2018_化学_青海_青海卷_原卷.pdf,2
2018,化学,宁夏,老高考,2025,全国卷,common,宁夏卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2010-2024·（宁夏）化学高考真题\2018年高考化学试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/化学/全国/宁夏卷/2018_化学_宁夏_宁夏卷_原卷.pdf,2
2018,化学,新疆,老高考,,全国卷,common,新疆卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（新疆）化学高考真题\2018年高考化学试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/化学/全国/新疆卷/2018_化学_新疆_新疆卷_原卷.pdf,2
2018,生物,北京,老高考,2020,地方/区域卷,local,北京卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（北京）生物高考真题\2018年高考生物试卷（北京）（空白卷）.pdf,papers/2018/生物/北京/北京卷/2018_生物_北京_北京卷_原卷.pdf,2
2018,生物,天津,老高考,2020,地方/区域卷,local,天津卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2023·（天津）生物高考真题\2018年高考生物试卷（天津）（空白卷）.pdf,papers/2018/生物/天津/天津卷/2018_生物_天津_天津卷_原卷.pdf,2
2018,生物,河北,老高考,2021,全国卷,common,河北卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（河北）生物高考真题\2018年高考生物试卷（新课标Ⅰ）（空白卷）.pdf,papers/2018/生物/全国/河北卷/2018_生物_河北_河北卷_原卷.pdf,2
2018,生物,山西,老高考,2025,全国卷,common,山西卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（山西）生物高考真题\2018年高考生物试卷（新课标Ⅰ）（空白卷）.pdf,papers/2018/生物/全国/山西卷/2018_生物_山西_山西卷_原卷.pdf,2
2018,生物,内蒙古,老高考,2025,全国卷,common,内蒙古卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（内蒙古）生物高考真题\2018年高考生物试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/生物/全国/内蒙古卷/2018_生物_内蒙古_内蒙古卷_原卷.pdf,2
2018,生物,辽宁,老高考,2021,全国卷,common,辽宁卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2010-2024·（辽宁）生物高考真题\2018年高考生物试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/生物/全国/辽宁卷/2018_生物_辽宁_辽宁卷_原卷.pdf,2
2018,生物,吉林,老高考,2024,全国卷,common,吉林卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（吉林）生物高考真题\2018年高考生物试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/生物/全国/吉林卷/2018_生物_吉林_吉林卷_原卷.pdf,2
2018,生物,黑龙江,老高考,2024,全国卷,common,黑龙江卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（黑龙江）生物高考真题\2018年高考生物试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/生物/全国/黑龙江卷/2018_生物_黑龙江_黑龙江卷_原卷.pdf,2
2018,生物,上海,新高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2022·（上海）生物高考真题\2018年高考生物试卷（上海）（空白卷）.pdf,papers/2018/生物/上海/上海卷/2018_生物_上海_上海卷_原卷.pdf,2
2018,生物,江苏,老高考,2021,地方/区域卷,local,江苏卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2023·（江苏）生物高考真题\2018年高考生物试卷（江苏）（空白卷）.pdf,papers/2018/生物/江苏/江苏卷/2018_生物_江苏_江苏卷_原卷.pdf,2
2018,生物,浙江,新高考,2017,地方/区域卷,local,浙江卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（浙江）生物高考真题\2018年高考生物试卷（浙江）（11月）（空白卷）.pdf,papers/2018/生物/浙江/浙江卷/2018_生物_浙江_浙江卷_原卷.pdf,4
2018,生物,安徽,老高考,2024,全国卷,common,安徽卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2012-2024·（安徽）生物高考真题\2018年高考生物试卷（新课标Ⅰ）（空白卷）.pdf,papers/2018/生物/全国/安徽卷/2018_生物_安徽_安徽卷_原卷.pdf,2
2018,生物,福建,老高考,2021,全国卷,common,福建卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2012-2023·（福建）生物高考真题\2018年高考生物试卷（新课标Ⅰ）（空白卷）.pdf,papers/2018/生物/全国/福建卷/2018_生物_福建_福建卷_原卷.pdf,2
2018,生物,江西,老高考,2024,全国卷,common,江西卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（江西）生物高考真题\2018年高考生物试卷（新课标Ⅰ）（空白卷）.pdf,papers/2018/生物/全国/江西卷/2018_生物_江西_江西卷_原卷.pdf,2
2018,生物,山东,老高考,2020,全国卷,common,山东卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（山东）生物高考真题\2018年高考生物试卷（新课标Ⅰ）（空白卷）.pdf,papers/2018/生物/全国/山东卷/2018_生物_山东_山东卷_原卷.pdf,2
2018,生物,河南,老高考,2025,全国卷,common,河南卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（河南）生物高考真题\2018年高考生物试卷（新课标Ⅰ）（空白卷）.pdf,papers/2018/生物/全国/河南卷/2018_生物_河南_河南卷_原卷.pdf,2
2018,生物,湖北,老高考,2021,全国卷,common,湖北卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（湖北）生物高考真题\2018年高考生物试卷（新课标Ⅰ）（空白卷）.pdf,papers/2018/生物/全国/湖北卷/2018_生物_湖北_湖北卷_原卷.pdf,2
2018,生物,湖南,老高考,2021,全国卷,common,湖南卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（湖南）生物高考真题\2018年高考生物试卷（新课标Ⅰ）（空白卷）.pdf,papers/2018/生物/全国/湖南卷/2018_生物_湖南_湖南卷_原卷.pdf,2
2018,生物,广东,老高考,2021,全国卷,common,广东卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（广东）生物高考真题\2018年高考生物试卷（新课标Ⅰ）（空白卷）.pdf,papers/2018/生物/全国/广东卷/2018_生物_广东_广东卷_原卷.pdf,2
2018,生物,广西,老高考,2024,全国卷,common,广西卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2023·（广西）生物高考真题\2018年高考生物试卷（新课标Ⅲ）（空白卷）.pdf,papers/2018/生物/全国/广西卷/2018_生物_广西_广西卷_原卷.pdf,2
2018,生物,海南,老高考,2020,地方/区域卷,local,海南卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2023·（海南）生物高考真题\2018年高考生物试卷（海南）（空白卷）.pdf,papers/2018/生物/海南/海南卷/2018_生物_海南_海南卷_原卷.pdf,2
2018,生物,重庆,老高考,2021,全国卷,common,重庆卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2012-2023·（重庆）生物高考真题\2018年高考生物试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/生物/全国/重庆卷/2018_生物_重庆_重庆卷_原卷.pdf,2
2018,生物,四川,老高考,2025,全国卷,common,四川卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（四川）生物高考真题\2018年高考生物试卷（新课标Ⅲ）（空白卷）.pdf,papers/2018/生物/全国/四川卷/2018_生物_四川_四川卷_原卷.pdf,2
2018,生物,贵州,老高考,2024,全国卷,common,贵州卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2023·（贵州）生物高考真题\2018年高考生物试卷（新课标Ⅲ）（空白卷）.pdf,papers/2018/生物/全国/贵州卷/2018_生物_贵州_贵州卷_原卷.pdf,2
2018,生物,云南,老高考,2025,全国卷,common,云南卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（云南）生物高考真题\2018年高考生物试卷（新课标Ⅲ）（空白卷）.pdf,papers/2018/生物/全国/云南卷/2018_生物_云南_云南卷_原卷.pdf,2
2018,生物,西藏,老高考,,全国卷,common,西藏卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（西藏）生物高考真题\2018年高考生物试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/生物/全国/西藏卷/2018_生物_西藏_西藏卷_原卷.pdf,2
2018,生物,陕西,老高考,2025,全国卷,common,陕西卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（陕西）生物高考真题\2018年高考生物试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/生物/全国/陕西卷/2018_生物_陕西_陕西卷_原卷.pdf,2
2018,生物,甘肃,老高考,2024,全国卷,common,甘肃卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（甘肃）生物高考真题\2018年高考生物试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/生物/全国/甘肃卷/2018_生物_甘肃_甘肃卷_原卷.pdf,2
2018,生物,青海,老高考,2025,全国卷,common,青海卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（青海）生物高考真题\2018年高考生物试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/生物/全国/青海卷/2018_生物_青海_青海卷_原卷.pdf,2
2018,生物,宁夏,老高考,2025,全国卷,common,宁夏卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2010-2024·（宁夏）生物高考真题\2018年高考生物试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/生物/全国/宁夏卷/2018_生物_宁夏_宁夏卷_原卷.pdf,2
2018,生物,新疆,老高考,,全国卷,common,新疆卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（新疆）生物高考真题\2018年高考生物试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/生物/全国/新疆卷/2018_生物_新疆_新疆卷_原卷.pdf,2
2018,政治,北京,老高考,2020,地方/区域卷,local,北京卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2024·（北京）政治高考真题\2018年高考政治试卷（北京）（空白卷）.pdf,papers/2018/政治/北京/北京卷/2018_政治_北京_北京卷_原卷.pdf,2
2018,政治,天津,老高考,2020,地方/区域卷,local,天津卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2023·（天津）政治高考真题\2018年高考政治试卷（天津）（空白卷）.pdf,papers/2018/政治/天津/天津卷/2018_政治_天津_天津卷_原卷.pdf,2
2018,政治,河北,老高考,2021,全国卷,common,河北卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2021_2023·（河北）政治高考真题\2018年高考政治试卷（新课标Ⅰ）（空白卷）.pdf,papers/2018/政治/全国/河北卷/2018_政治_河北_河北卷_原卷.pdf,2
2018,政治,山西,老高考,2025,全国卷,common,山西卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2024·（山西）政治高考真题\2018年高考政治试卷（新课标Ⅰ）（空白卷）.pdf,papers/2018/政治/全国/山西卷/2018_政治_山西_山西卷_原卷.pdf,2
2018,政治,内蒙古,老高考,2025,全国卷,common,内蒙古卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2023·（内蒙古）政治高考真题\2018年高考政治试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/政治/全国/内蒙古卷/2018_政治_内蒙古_内蒙古卷_原卷.pdf,2
2018,政治,辽宁,老高考,2021,全国卷,common,辽宁卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2010-2024·（辽宁）政治高考真题\2018年高考政治试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/政治/全国/辽宁卷/2018_政治_辽宁_辽宁卷_原卷.pdf,2
2018,政治,吉林,老高考,2024,全国卷,common,吉林卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2024·（吉林）政治高考真题\2018年高考政治试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/政治/全国/吉林卷/2018_政治_吉林_吉林卷_原卷.pdf,2
2018,政治,黑龙江,老高考,2024,全国卷,common,黑龙江卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2024·（黑龙江）政治高考真题\2018年高考政治试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/政治/全国/黑龙江卷/2018_政治_黑龙江_黑龙江卷_原卷.pdf,2
2018,政治,上海,新高考,2017,,missing,,missing,,,0
2018,政治,江苏,老高考,2021,地方/区域卷,local,江苏卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2023·（江苏）政治高考真题\2018年高考政治试卷（江苏）（空白卷）.pdf,papers/2018/政治/江苏/江苏卷/2018_政治_江苏_江苏卷_原卷.pdf,2
2018,政治,浙江,新高考,2017,地方/区域卷,local,浙江卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2024·（浙江）政治高考真题\2018年高考政治试卷（浙江）（11月）（空白卷）.pdf,papers/2018/政治/浙江/浙江卷/2018_政治_浙江_浙江卷_原卷.pdf,4
2018,政治,安徽,老高考,2024,全国卷,common,安徽卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2012-2024·（安徽）政治高考真题\2018年高考政治试卷（新课标Ⅰ）（空白卷）.pdf,papers/2018/政治/全国/安徽卷/2018_政治_安徽_安徽卷_原卷.pdf,2
2018,政治,福建,老高考,2021,全国卷,common,福建卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2012-2023·（福建）政治高考真题\2018年高考政治试卷（新课标Ⅰ）（空白卷）.pdf,papers/2018/政治/全国/福建卷/2018_政治_福建_福建卷_原卷.pdf,2
2018,政治,江西,老高考,2024,全国卷,common,江西卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2023·（江西）政治高考真题\2018年高考政治试卷（新课标Ⅰ）（空白卷）.pdf,papers/2018/政治/全国/江西卷/2018_政治_江西_江西卷_原卷.pdf,2
2018,政治,山东,老高考,2020,全国卷,common,山东卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2024·（山东）政治高考真题\2018年高考政治试卷（新课标Ⅰ）（空白卷）.pdf,papers/2018/政治/全国/山东卷/2018_政治_山东_山东卷_原卷.pdf,2
2018,政治,河南,老高考,2025,全国卷,common,河南卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2024·（河南）政治高考真题\2018年高考政治试卷（新课标Ⅰ）（空白卷）.pdf,papers/2018/政治/全国/河南卷/2018_政治_河南_河南卷_原卷.pdf,2
2018,政治,湖北,老高考,2021,全国卷,common,湖北卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2024·（湖北）政治高考真题\2018年高考政治试卷（新课标Ⅰ）（空白卷）.pdf,papers/2018/政治/全国/湖北卷/2018_政治_湖北_湖北卷_原卷.pdf,2
2018,政治,湖南,老高考,2021,全国卷,common,湖南卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2024·（湖南）政治高考真题\2018年高考政治试卷（新课标Ⅰ）（空白卷）.pdf,papers/2018/政治/全国/湖南卷/2018_政治_湖南_湖南卷_原卷.pdf,2
2018,政治,广东,老高考,2021,全国卷,common,广东卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2024·（广东）政治高考真题\2018年高考政治试卷（新课标Ⅰ）（空白卷）.pdf,papers/2018/政治/全国/广东卷/2018_政治_广东_广东卷_原卷.pdf,2
2018,政治,广西,老高考,2024,全国卷,common,广西卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2023·（广西）政治高考真题\2018年高考政治试卷（新课标Ⅲ）（空白卷）.pdf,papers/2018/政治/全国/广西卷/2018_政治_广西_广西卷_原卷.pdf,2
2018,政治,海南,老高考,2020,地方/区域卷,local,海南卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2023·（海南）政治高考真题\2018年高考政治试卷（海南）（空白卷）.pdf,papers/2018/政治/海南/海南卷/2018_政治_海南_海南卷_原卷.pdf,2
2018,政治,重庆,老高考,2021,全国卷,common,重庆卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2012-2020_2022-2023·（重庆）政治高考真题\2018年高考政治试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/政治/全国/重庆卷/2018_政治_重庆_重庆卷_原卷.pdf,2
2018,政治,四川,老高考,2025,全国卷,common,四川卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2023·（四川）政治高考真题\2018年高考政治试卷（新课标Ⅲ）（空白卷）.pdf,papers/2018/政治/全国/四川卷/2018_政治_四川_四川卷_原卷.pdf,2
2018,政治,贵州,老高考,2024,全国卷,common,贵州卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2023·（贵州）政治高考真题\2018年高考政治试卷（新课标Ⅲ）（空白卷）.pdf,papers/2018/政治/全国/贵州卷/2018_政治_贵州_贵州卷_原卷.pdf,2
2018,政治,云南,老高考,2025,全国卷,common,云南卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2024·（云南）政治高考真题\2018年高考政治试卷（新课标Ⅲ）（空白卷）.pdf,papers/2018/政治/全国/云南卷/2018_政治_云南_云南卷_原卷.pdf,2
2018,政治,西藏,老高考,,全国卷,common,西藏卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2024·（西藏）政治高考真题\2018年高考政治试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/政治/全国/西藏卷/2018_政治_西藏_西藏卷_原卷.pdf,2
2018,政治,陕西,老高考,2025,全国卷,common,陕西卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2023·（陕西）政治高考真题\2018年高考政治试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/政治/全国/陕西卷/2018_政治_陕西_陕西卷_原卷.pdf,2
2018,政治,甘肃,老高考,2024,全国卷,common,甘肃卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2023·（甘肃）政治高考真题\2018年高考政治试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/政治/全国/甘肃卷/2018_政治_甘肃_甘肃卷_原卷.pdf,2
2018,政治,青海,老高考,2025,全国卷,common,青海卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2023·（青海）政治高考真题\2018年高考政治试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/政治/全国/青海卷/2018_政治_青海_青海卷_原卷.pdf,2
2018,政治,宁夏,老高考,2025,全国卷,common,宁夏卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2010-2023·（宁夏）政治高考真题\2018年高考政治试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/政治/全国/宁夏卷/2018_政治_宁夏_宁夏卷_原卷.pdf,2
2018,政治,新疆,老高考,,全国卷,common,新疆卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2024·（新疆）政治高考真题\2018年高考政治试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/政治/全国/新疆卷/2018_政治_新疆_新疆卷_原卷.pdf,2
2018,历史,北京,老高考,2020,地方/区域卷,local,北京卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（北京）历史高考真题\2018年高考历史试卷（北京）（空白卷）.pdf,papers/2018/历史/北京/北京卷/2018_历史_北京_北京卷_原卷.pdf,2
2018,历史,天津,老高考,2020,地方/区域卷,local,天津卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2023·（天津）历史高考真题\2018年高考历史试卷（天津）（空白卷）.pdf,papers/2018/历史/天津/天津卷/2018_历史_天津_天津卷_原卷.pdf,2
2018,历史,河北,老高考,2021,全国卷,common,河北卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2023·（河北）历史高考真题\2018年高考历史试卷（新课标Ⅰ）（空白卷）.pdf,papers/2018/历史/全国/河北卷/2018_历史_河北_河北卷_原卷.pdf,2
2018,历史,山西,老高考,2025,全国卷,common,山西卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（山西）历史高考真题\2018年高考历史试卷（新课标Ⅰ）（空白卷）.pdf,papers/2018/历史/全国/山西卷/2018_历史_山西_山西卷_原卷.pdf,2
2018,历史,内蒙古,老高考,2025,全国卷,common,内蒙古卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（内蒙古）历史高考真题\2018年高考历史试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/历史/全国/内蒙古卷/2018_历史_内蒙古_内蒙古卷_原卷.pdf,2
2018,历史,辽宁,老高考,2021,全国卷,common,辽宁卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2010-2024·（辽宁）历史高考真题\2018年高考历史试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/历史/全国/辽宁卷/2018_历史_辽宁_辽宁卷_原卷.pdf,2
2018,历史,吉林,老高考,2024,全国卷,common,吉林卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（吉林）历史高考真题\2018年高考历史试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/历史/全国/吉林卷/2018_历史_吉林_吉林卷_原卷.pdf,2
2018,历史,黑龙江,老高考,2024,全国卷,common,黑龙江卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（黑龙江）历史高考真题\2018年高考历史试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/历史/全国/黑龙江卷/2018_历史_黑龙江_黑龙江卷_原卷.pdf,2
2018,历史,上海,新高考,2017,,missing,,missing,,,0
2018,历史,江苏,老高考,2021,地方/区域卷,local,江苏卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（江苏）历史高考真题\2018年高考历史试卷（江苏）（空白卷）   .pdf,papers/2018/历史/江苏/江苏卷/2018_历史_江苏_江苏卷_原卷.pdf,2
