年份,科目,地区,高考模式,改革起始年,卷别性质,范围,卷型,状态,试卷路径,Markdown路径,听力路径,OCR方式,识别页数
2024,语文,黑龙江,新高考,2024,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/语文/全国/新高考全国Ⅱ卷/2024_语文_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/语文/全国/新高考全国Ⅱ卷/2024_语文_新高考全国Ⅱ卷_OCR与考点.md),,rapidocr,10
2024,语文,上海,新高考,2017,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,语文,江苏,新高考,2021,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/语文/全国/新高考全国Ⅰ卷/2024_语文_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/语文/全国/新高考全国Ⅰ卷/2024_语文_新高考全国Ⅰ卷_OCR与考点.md),,rapidocr,9
2024,语文,浙江,新高考,2017,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/语文/全国/新高考全国Ⅰ卷/2024_语文_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/语文/全国/新高考全国Ⅰ卷/2024_语文_新高考全国Ⅰ卷_OCR与考点.md),,rapidocr,9
2024,语文,安徽,新高考,2024,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/语文/全国/新高考全国Ⅰ卷/2024_语文_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/语文/全国/新高考全国Ⅰ卷/2024_语文_新高考全国Ⅰ卷_OCR与考点.md),,rapidocr,9
2024,语文,福建,新高考,2021,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/语文/全国/新高考全国Ⅰ卷/2024_语文_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/语文/全国/新高考全国Ⅰ卷/2024_语文_新高考全国Ⅰ卷_OCR与考点.md),,rapidocr,9
2024,语文,江西,新高考,2024,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/语文/全国/新高考全国Ⅰ卷/2024_语文_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/语文/全国/新高考全国Ⅰ卷/2024_语文_新高考全国Ⅰ卷_OCR与考点.md),,rapidocr,9
2024,语文,山东,新高考,2020,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/语文/全国/新高考全国Ⅰ卷/2024_语文_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/语文/全国/新高考全国Ⅰ卷/2024_语文_新高考全国Ⅰ卷_OCR与考点.md),,rapidocr,9
2024,语文,河南,新高考,2025,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/语文/全国/新高考全国Ⅰ卷/2024_语文_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/语文/全国/新高考全国Ⅰ卷/2024_语文_新高考全国Ⅰ卷_OCR与考点.md),,rapidocr,9
2024,语文,湖北,新高考,2021,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/语文/全国/新高考全国Ⅰ卷/2024_语文_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/语文/全国/新高考全国Ⅰ卷/2024_语文_新高考全国Ⅰ卷_OCR与考点.md),,rapidocr,9
2024,语文,湖南,新高考,2021,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/语文/全国/新高考全国Ⅰ卷/2024_语文_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/语文/全国/新高考全国Ⅰ卷/2024_语文_新高考全国Ⅰ卷_OCR与考点.md),,rapidocr,9
2024,语文,广东,新高考,2021,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/语文/全国/新高考全国Ⅰ卷/2024_语文_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/语文/全国/新高考全国Ⅰ卷/2024_语文_新高考全国Ⅰ卷_OCR与考点.md),,rapidocr,9
2024,语文,广西,新高考,2024,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/语文/全国/新高考全国Ⅱ卷/2024_语文_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/语文/全国/新高考全国Ⅱ卷/2024_语文_新高考全国Ⅱ卷_OCR与考点.md),,rapidocr,10
2024,语文,海南,新高考,2020,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/语文/全国/新高考全国Ⅱ卷/2024_语文_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/语文/全国/新高考全国Ⅱ卷/2024_语文_新高考全国Ⅱ卷_OCR与考点.md),,rapidocr,10
2024,语文,重庆,新高考,2021,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/语文/全国/新高考全国Ⅱ卷/2024_语文_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/语文/全国/新高考全国Ⅱ卷/2024_语文_新高考全国Ⅱ卷_OCR与考点.md),,rapidocr,10
2024,语文,贵州,新高考,2024,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/语文/全国/新高考全国Ⅱ卷/2024_语文_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/语文/全国/新高考全国Ⅱ卷/2024_语文_新高考全国Ⅱ卷_OCR与考点.md),,rapidocr,10
2024,语文,云南,新高考,2025,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/语文/全国/新高考全国Ⅱ卷/2024_语文_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/语文/全国/新高考全国Ⅱ卷/2024_语文_新高考全国Ⅱ卷_OCR与考点.md),,rapidocr,10
2024,语文,西藏,新高考,,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/语文/全国/新高考全国Ⅱ卷/2024_语文_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/语文/全国/新高考全国Ⅱ卷/2024_语文_新高考全国Ⅱ卷_OCR与考点.md),,rapidocr,10
2024,语文,甘肃,新高考,2024,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/语文/全国/新高考全国Ⅱ卷/2024_语文_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/语文/全国/新高考全国Ⅱ卷/2024_语文_新高考全国Ⅱ卷_OCR与考点.md),,rapidocr,10
2024,语文,新疆,新高考,,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/语文/全国/新高考全国Ⅱ卷/2024_语文_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/语文/全国/新高考全国Ⅱ卷/2024_语文_新高考全国Ⅱ卷_OCR与考点.md),,rapidocr,10
2024,数学,北京,新高考,2020,地方/区域卷,local,北京卷,done,[打开试卷](../../papers/2024/数学/北京/北京卷/2024_数学_北京卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/北京/北京卷/2024_数学_北京卷_OCR与考点.md),,pypdf,4
2024,数学,天津,新高考,2020,地方/区域卷,local,天津卷,done,[打开试卷](../../papers/2024/数学/天津/天津卷/2024_数学_天津卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/天津/天津卷/2024_数学_天津卷_OCR与考点.md),,pypdf,5
2024,数学,河北,新高考,2021,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/数学/全国/新高考全国Ⅰ卷/2024_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/全国/新高考全国Ⅰ卷/2024_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,4
2024,数学,山西,新高考,2025,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/数学/全国/新高考全国Ⅱ卷/2024_数学_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/全国/新高考全国Ⅱ卷/2024_数学_新高考全国Ⅱ卷_OCR与考点.md),,pypdf,4
2024,数学,辽宁,新高考,2021,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/数学/全国/新高考全国Ⅱ卷/2024_数学_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/全国/新高考全国Ⅱ卷/2024_数学_新高考全国Ⅱ卷_OCR与考点.md),,pypdf,4
2024,数学,吉林,新高考,2024,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/数学/全国/新高考全国Ⅱ卷/2024_数学_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/全国/新高考全国Ⅱ卷/2024_数学_新高考全国Ⅱ卷_OCR与考点.md),,pypdf,4
2024,数学,黑龙江,新高考,2024,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/数学/全国/新高考全国Ⅱ卷/2024_数学_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/全国/新高考全国Ⅱ卷/2024_数学_新高考全国Ⅱ卷_OCR与考点.md),,pypdf,4
2024,数学,上海,新高考,2017,地方/区域卷,local,上海卷,done,[打开试卷](../../papers/2024/数学/上海/上海卷/2024_数学_上海卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/上海/上海卷/2024_数学_上海卷_OCR与考点.md),,pypdf,4
2024,数学,江苏,新高考,2021,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/数学/全国/新高考全国Ⅰ卷/2024_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/全国/新高考全国Ⅰ卷/2024_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,4
2024,数学,浙江,新高考,2017,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/数学/全国/新高考全国Ⅰ卷/2024_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/全国/新高考全国Ⅰ卷/2024_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,4
2024,数学,安徽,新高考,2024,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/数学/全国/新高考全国Ⅰ卷/2024_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/全国/新高考全国Ⅰ卷/2024_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,4
2024,数学,福建,新高考,2021,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/数学/全国/新高考全国Ⅰ卷/2024_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/全国/新高考全国Ⅰ卷/2024_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,4
2024,数学,江西,新高考,2024,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/数学/全国/新高考全国Ⅰ卷/2024_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/全国/新高考全国Ⅰ卷/2024_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,4
2024,数学,山东,新高考,2020,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/数学/全国/新高考全国Ⅰ卷/2024_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/全国/新高考全国Ⅰ卷/2024_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,4
2024,数学,河南,新高考,2025,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/数学/全国/新高考全国Ⅰ卷/2024_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/全国/新高考全国Ⅰ卷/2024_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,4
2024,数学,湖北,新高考,2021,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/数学/全国/新高考全国Ⅰ卷/2024_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/全国/新高考全国Ⅰ卷/2024_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,4
2024,数学,湖南,新高考,2021,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/数学/全国/新高考全国Ⅰ卷/2024_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/全国/新高考全国Ⅰ卷/2024_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,4
2024,数学,广东,新高考,2021,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/数学/全国/新高考全国Ⅰ卷/2024_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/全国/新高考全国Ⅰ卷/2024_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,4
2024,数学,广西,新高考,2024,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/数学/全国/新高考全国Ⅱ卷/2024_数学_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/全国/新高考全国Ⅱ卷/2024_数学_新高考全国Ⅱ卷_OCR与考点.md),,pypdf,4
2024,数学,海南,新高考,2020,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/数学/全国/新高考全国Ⅱ卷/2024_数学_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/全国/新高考全国Ⅱ卷/2024_数学_新高考全国Ⅱ卷_OCR与考点.md),,pypdf,4
2024,数学,重庆,新高考,2021,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/数学/全国/新高考全国Ⅱ卷/2024_数学_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/全国/新高考全国Ⅱ卷/2024_数学_新高考全国Ⅱ卷_OCR与考点.md),,pypdf,4
2024,数学,贵州,新高考,2024,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/数学/全国/新高考全国Ⅱ卷/2024_数学_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/全国/新高考全国Ⅱ卷/2024_数学_新高考全国Ⅱ卷_OCR与考点.md),,pypdf,4
2024,数学,云南,新高考,2025,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/数学/全国/新高考全国Ⅱ卷/2024_数学_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/全国/新高考全国Ⅱ卷/2024_数学_新高考全国Ⅱ卷_OCR与考点.md),,pypdf,4
2024,数学,甘肃,新高考,2024,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/数学/全国/新高考全国Ⅱ卷/2024_数学_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/全国/新高考全国Ⅱ卷/2024_数学_新高考全国Ⅱ卷_OCR与考点.md),,pypdf,4
2024,数学,新疆,新高考,,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/数学/全国/新高考全国Ⅱ卷/2024_数学_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/全国/新高考全国Ⅱ卷/2024_数学_新高考全国Ⅱ卷_OCR与考点.md),,pypdf,4
2024,英语,北京,新高考,2020,地方/区域卷,local,北京卷,done,[打开试卷](../../papers/2024/英语/北京/北京卷/2024_英语_北京卷_原卷.pdf),[打开Markdown](../../papers/2024/英语/北京/北京卷/2024_英语_北京卷_OCR与考点.md),,pypdf,9
2024,英语,天津,新高考,2020,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,英语,河北,新高考,2021,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,12
2024,英语,山西,新高考,2025,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_OCR与考点.md),[打开听力](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_听力.mp3),pypdf,11
2024,英语,辽宁,新高考,2021,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_OCR与考点.md),[打开听力](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_听力.mp3),pypdf,11
2024,英语,吉林,新高考,2024,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_OCR与考点.md),[打开听力](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_听力.mp3),pypdf,11
2024,英语,黑龙江,新高考,2024,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_OCR与考点.md),[打开听力](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_听力.mp3),pypdf,11
2024,英语,上海,新高考,2017,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,英语,江苏,新高考,2021,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,12
2024,英语,浙江,新高考,2017,地方/区域卷,local,浙江卷,done,[打开试卷](../../papers/2024/英语/浙江/浙江卷/2024_英语_浙江卷_原卷.pdf),[打开Markdown](../../papers/2024/英语/浙江/浙江卷/2024_英语_浙江卷_OCR与考点.md),[打开听力](../../papers/2024/英语/浙江/浙江卷/2024_英语_浙江卷_听力.mp3),pypdf,12
2024,英语,安徽,新高考,2024,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,12
2024,英语,福建,新高考,2021,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,12
2024,英语,江西,新高考,2024,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,12
2024,英语,山东,新高考,2020,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,12
2024,英语,河南,新高考,2025,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,12
2024,英语,湖北,新高考,2021,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,12
2024,英语,湖南,新高考,2021,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,12
2024,英语,广东,新高考,2021,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,12
2024,英语,广西,新高考,2024,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_OCR与考点.md),[打开听力](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_听力.mp3),pypdf,11
2024,英语,海南,新高考,2020,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_OCR与考点.md),[打开听力](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_听力.mp3),pypdf,11
2024,英语,重庆,新高考,2021,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_OCR与考点.md),[打开听力](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_听力.mp3),pypdf,11
2024,英语,贵州,新高考,2024,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_OCR与考点.md),[打开听力](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_听力.mp3),pypdf,11
2024,英语,云南,新高考,2025,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_OCR与考点.md),[打开听力](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_听力.mp3),pypdf,11
2024,英语,甘肃,新高考,2024,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_OCR与考点.md),[打开听力](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_听力.mp3),pypdf,11
2024,英语,新疆,新高考,,全国卷,common,新高考全国Ⅱ卷,done,[打开试卷](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_OCR与考点.md),[打开听力](../../papers/2024/英语/全国/新高考全国Ⅱ卷/2024_英语_新高考全国Ⅱ卷_听力.mp3),pypdf,11
2024,物理,北京,新高考,2020,地方/区域卷,local,北京卷,done,[打开试卷](../../papers/2024/物理/北京/北京卷/2024_物理_北京卷_原卷.pdf),[打开Markdown](../../papers/2024/物理/北京/北京卷/2024_物理_北京卷_OCR与考点.md),,pypdf,8
2024,物理,天津,新高考,2020,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,物理,河北,新高考,2021,地方/区域卷,local,河北卷,done,[打开试卷](../../papers/2024/物理/河北/河北卷/2024_物理_河北卷_原卷.pdf),[打开Markdown](../../papers/2024/物理/河北/河北卷/2024_物理_河北卷_OCR与考点.md),,pypdf,8
2024,物理,辽宁,新高考,2021,地方/区域卷,local,辽宁卷,done,[打开试卷](../../papers/2024/物理/辽宁/辽宁卷/2024_物理_辽宁卷_原卷.pdf),[打开Markdown](../../papers/2024/物理/辽宁/辽宁卷/2024_物理_辽宁卷_OCR与考点.md),,pypdf,5
2024,物理,吉林,新高考,2024,地方/区域卷,local,辽宁卷,done,[打开试卷](../../papers/2024/物理/吉林/辽宁卷/2024_物理_吉林辽宁卷_原卷.pdf),[打开Markdown](../../papers/2024/物理/吉林/辽宁卷/2024_物理_吉林辽宁卷_OCR与考点.md),,pypdf,5
2024,物理,黑龙江,新高考,2024,地方/区域卷,local,辽宁卷,done,[打开试卷](../../papers/2024/物理/黑龙江/辽宁卷/2024_物理_黑龙江辽宁卷_原卷.pdf),[打开Markdown](../../papers/2024/物理/黑龙江/辽宁卷/2024_物理_黑龙江辽宁卷_OCR与考点.md),,pypdf,5
